reg;acte;nb_sejsea;nb_actes;dms_globale;nb_sej_0_nuit;nb_acte_ambu
4;ZZQX1270;149;150;1,19;51;51
4;ZZQX1280;656;725;11,17;109;110
4;ZZQX1320;167;167;0,38;156;156
4;ZZQX1390;12;13;5,92;.;.
4;ZZQX1490;164;165;6,38;12;12
4;ZZQX1510;123;124;6,36;49;49
4;ZZQX1530;86;88;4,19;45;45
4;ZZQX1620;2897;2991;2,82;1986;2035
4;ZZQX1630;518;520;0,91;435;436
4;ZZQX1700;98;99;5,22;54;54
4;ZZQX1750;14;14;13,00;.;.
4;ZZQX1780;202;203;3,98;26;26
4;ZZQX1800;983;993;2,40;369;373
4;ZZQX1810;80;82;6,30;11;12
4;ZZQX1880;3894;3920;2,44;1840;1846
4;ZZQX1920;26;26;2,73;.;.
4;ZZQX1970;28;28;0,68;26;26
4;ZZQX2000;390;398;0,38;350;358
4;ZZQX2170;344;345;1,00;254;255
11;AAFA0010;208;216;12,37;.;.
11;AAFA0020;965;986;9,67;.;.
11;AAFA0030;25;26;11,44;.;.
11;AAFA0070;112;114;8,54;.;.
11;AAGB0010;47;51;11,85;.;.
11;AAJA0010;44;48;33,73;.;.
11;AAJA0020;42;42;32,29;.;.
11;AAJA0030;31;31;30,94;.;.
11;AAJA0040;129;134;33,65;.;.
11;AAJA0050;40;43;32,05;.;.
11;AAJA0060;30;31;19,53;.;.
11;AAJH0010;13;14;18,15;.;.
11;AAKA0010;276;327;2,86;40;42
11;AALA0040;96;111;13,91;.;.
11;AALB0010;101;171;14,14;.;.
11;AALB0020;46;49;12,15;.;.
11;AALF0020;29;29;27,52;.;.
11;AAMP1730;195;271;5,32;27;34
11;AAMP3870;23;23;1,39;13;13
11;AANB0010;15;15;8,73;.;.
11;AAQM0020;5886;10861;28,66;33;37
11;AAQN0020;94;94;10,62;20;20
11;AAQN0040;25;25;8,72;.;.
11;AAQN9000;17;17;11,94;.;.
11;AAQP0020;101;124;8,50;.;.
11;AAQP0030;1069;2731;18,59;38;39
11;AAQP0040;52;52;9,02;.;.
11;AAQP0050;23;23;8,87;.;.
11;AAQP0060;5202;6263;12,06;1366;1376
11;AAQP0070;1878;2233;13,39;373;382
11;AAQP0080;125;137;22,82;.;.
11;AAQP0090;150;209;17,43;38;58
11;AAQP0100;522;813;10,04;15;15
11;AAQP0110;9473;13809;23,04;338;347
11;AAQP0120;676;2619;13,23;.;.
11;AAQP0130;54;416;16,37;.;.
11;AAQP1290;4836;7478;22,08;610;622
11;AAQP3500;12295;14671;13,69;1453;1472
11;ABCA0010;57;58;10,86;.;.
11;ABCA0020;581;1011;23,92;.;.
11;ABCA0030;51;54;23,55;.;.
11;ABCB0010;748;4875;35,17;.;.
11;ABCC0010;216;216;12,94;.;.
11;ABFA0020;34;34;20,44;.;.
11;ABFA0050;38;39;11,84;.;.
11;ABFA0060;49;50;13,29;.;.
11;ABFA0080;22;22;9,55;.;.
11;ABFA0090;21;21;11,57;.;.
11;ABFA0100;43;43;9,81;.;.
11;ABFC0010;17;17;8,82;.;.
11;ABGA0010;57;62;30,63;.;.
11;ABGA0020;89;100;20,04;.;.
11;ABHB0010;20;21;54,10;.;.
11;ABJA0020;204;218;29,06;.;.
11;ABJA0030;547;565;10,69;.;.
11;ABJA0050;72;77;30,10;.;.
11;ABJA0060;151;154;10,65;.;.
11;ABJA0080;64;77;31,72;.;.
11;ABLA0010;49;52;6,65;.;.
11;ABLB0020;103;106;33,92;.;.
11;ABLB0030;461;586;37,69;.;.
11;ABLB0060;28;37;0,61;22;22
11;ABMA0020;114;121;16,51;.;.
11;ABMA0030;68;75;34,99;.;.
11;ABQP0010;948;11282;36,24;.;.
11;ABSA0010;12;13;17,00;.;.
11;ABSA0040;21;21;2,43;.;.
11;ABSA0070;17;17;18,18;.;.
11;ABSA0080;28;29;15,00;.;.
11;ABSA0110;27;28;7,81;.;.
11;ABSA0120;48;48;8,48;.;.
11;ACFA0010;106;106;10,23;.;.
11;ACFA0020;248;253;9,03;.;.
11;ACFA0040;23;23;31,78;.;.
11;ACFA0070;41;41;9,59;.;.
11;ACFA0080;16;16;7,19;.;.
11;ACFA0100;163;167;12,06;.;.
11;ACFA0110;83;84;8,43;.;.
11;ACFA0130;95;96;8,94;.;.
11;ACFA0150;22;22;17,41;.;.
11;ACFA0160;17;20;18,59;.;.
11;ACFA0180;17;17;10,06;.;.
11;ACFA0190;12;12;15,00;.;.
11;ACFA0200;26;27;15,77;.;.
11;ACFA0220;107;108;11,77;.;.
11;ACFA0240;13;13;18,23;.;.
11;ACFA0260;14;14;12,36;.;.
11;ACFA0280;65;65;8,45;.;.
11;ACHA0020;132;132;12,27;.;.
11;ACHB0010;405;414;11,57;.;.
11;ACPA0010;65;65;5,45;.;.
11;ACQC0010;19;19;15,11;.;.
11;ACQH0010;191;216;22,51;24;24
11;ACQH0020;2920;2970;13,52;473;473
11;ACQH0030;15690;16527;14,02;1786;1797
11;ACQH0040;867;884;14,34;103;103
11;ACQJ0010;1756;1794;10,30;284;284
11;ACQJ0020;27847;29905;11,19;6970;7036
11;ACQK0010;80850;96412;10,42;6434;6516
11;ACQK0030;45;45;8,20;.;.
11;ACQL0010;125;125;13,04;.;.
11;ACQL0020;469;476;13,06;100;100
11;ACQL0040;16;17;6,06;.;.
11;ACQL0070;41;41;16,93;.;.
11;ACQN0010;31419;34088;10,99;6652;6685
11;ACQN0030;55;55;7,76;.;.
11;ACQN0040;2456;2710;12,42;470;470
11;ACQP0020;2299;2392;11,05;32;32
11;ADCA0040;13;13;1,31;.;.
11;ADCA0050;12;12;3,75;.;.
11;ADGA0010;27;27;12,85;17;17
11;ADKA0010;48;48;7,90;22;22
11;ADLA0010;38;38;2,13;.;.
11;ADLB0010;13;13;0,54;.;.
11;ADNH0020;90;92;1,88;21;21
11;ADPA0010;12;12;7,00;.;.
11;ADPA0040;29;29;0,14;26;26
11;ADQP0030;201;201;3,39;59;59
11;ADQP0070;127;127;5,06;50;50
11;ADQP0140;36;37;9,14;.;.
11;AEFA0020;67;67;10,66;.;.
11;AEFA0030;23;24;7,39;.;.
11;AEGA0010;40;40;4,33;.;.
11;AEGB0010;15;15;3,67;.;.
11;AEKA0010;108;108;1,67;17;17
11;AELA0010;79;82;4,84;.;.
11;AELA0020;96;97;3,81;.;.
11;AELB0020;62;65;2,87;.;.
11;AEMP4910;99;103;2,32;.;.
11;AENA0010;26;31;5,81;.;.
11;AEPA0010;90;91;6,30;.;.
11;AEQH0010;43;46;13,81;.;.
11;AEQM0010;369;372;16,30;.;.
11;AFCA0020;31;33;19,23;.;.
11;AFCA0040;85;122;29,49;.;.
11;AFFA0020;26;26;8,23;.;.
11;AFFA0030;44;44;9,84;.;.
11;AFFA0040;15;15;5,13;.;.
11;AFFA0050;61;62;13,25;.;.
11;AFFA0060;12;12;4,42;.;.
11;AFFA0070;145;148;8,56;.;.
11;AFFA0100;77;78;10,27;.;.
11;AFGA0010;27;27;9,07;.;.
11;AFGA0020;14;16;18,36;.;.
11;AFHB0010;34;34;6,56;14;14
11;AFHB0020;8037;8800;8,02;2727;2761
11;AFJA0010;33;34;11,36;.;.
11;AFJA0020;98;108;24,65;.;.
11;AFJA0040;92;100;15,96;.;.
11;AFJA0050;18;18;21,56;.;.
11;AFJB0020;330;360;7,02;128;128
11;AFKB0010;11;11;6,73;.;.
11;AFLA0030;111;111;14,59;14;14
11;AFLB0010;753;845;4,17;132;133
11;AFLB0030;1800;2078;5,88;972;972
11;AFLB0040;27;31;3,04;18;18
11;AFLB0060;345;350;2,56;162;162
11;AFLB0070;1202;1703;4,67;485;486
11;AFLB0080;383;452;12,08;16;16
11;AFLB0100;106749;107106;4,09;113;114
11;AFLB0130;138;168;4,71;86;86
11;AFLB0160;70;86;7,30;37;37
11;AFLB0170;1007;2773;10,17;212;212
11;AFLH0010;216;254;4,73;56;56
11;AFLH0020;185;198;4,14;74;75
11;AFPA0010;273;304;23,23;.;.
11;AFQH0010;26;26;1,62;.;.
11;AFQH0020;80;81;4,73;38;38
11;AFQH0030;48;53;9,23;.;.
11;AFSA0010;16;16;17,56;.;.
11;AFSA0030;99;103;13,85;.;.
11;AGLB0010;1143;2727;11,77;116;124
11;AGMA0010;136;140;14,40;.;.
11;AGMP0010;12;20;0,00;12;20
11;AGQP0040;366;394;8,37;.;.
11;AGQP0050;75;78;7,71;.;.
11;AGQP0060;79;80;7,34;.;.
11;AHCA0010;31;31;1,87;.;.
11;AHCA0020;48;48;0,27;37;37
11;AHCA0030;58;58;1,28;37;37
11;AHCA0050;11;11;1,00;.;.
11;AHCA0060;12;12;0,33;.;.
11;AHCA0080;26;26;0,54;18;18
11;AHCA0090;37;37;1,05;26;26
11;AHCA0120;117;118;0,85;89;89
11;AHCA0130;28;28;0,14;25;25
11;AHCA0150;2046;2056;0,06;1995;2004
11;AHCA0160;85;86;1,62;69;69
11;AHCA0180;138;138;0,57;111;111
11;AHCA0200;31;31;2,52;.;.
11;AHCA0220;25;25;2,60;.;.
11;AHCA0230;832;836;0,12;783;786
11;AHEA0040;14;14;1,14;.;.
11;AHEA0110;15;15;1,80;.;.
11;AHEA0140;15;15;1,13;.;.
11;AHEA0160;94;94;0,39;83;83
11;AHEA0180;15;15;2,07;.;.
11;AHFA0010;55;57;1,04;42;44
11;AHFA0020;24;26;1,50;12;13
11;AHFA0030;19;19;12,74;.;.
11;AHFA0040;107;112;1,44;69;72
11;AHFA0070;11;11;7,18;.;.
11;AHFA0080;13;13;5,00;.;.
11;AHFA0100;19;19;5,05;.;.
11;AHGA8120;14;14;0,57;.;.
11;AHHA0020;82;85;5,84;39;40
11;AHHB0010;33;33;17,30;.;.
11;AHLA0030;73;73;0,70;49;49
11;AHLB0010;845;855;5,70;35;35
11;AHLB0020;62;62;2,60;35;35
11;AHLB0040;562;574;0,39;447;454
11;AHLB0050;268;278;1,18;214;218
11;AHLB0060;506;511;0,85;467;468
11;AHLB0070;167;171;1,07;130;132
11;AHLB0080;17;17;1,06;.;.
11;AHLB0090;7505;7710;2,53;4106;4205
11;AHLB0100;31;33;3,45;14;15
11;AHLB0110;362;977;9,30;.;.
11;AHLB0120;920;1009;3,50;497;523
11;AHLB0130;126;127;4,90;26;26
11;AHLB0140;197;221;2,12;137;141
11;AHLB0150;5772;5864;1,01;4735;4744
11;AHLB0160;532;532;0,18;486;486
11;AHLB0170;145;151;2,61;84;87
11;AHLB0180;59;59;0,71;36;36
11;AHLH0060;30;30;6,33;.;.
11;AHLH0070;195;197;5,20;79;79
11;AHLH0120;32;99;13,38;.;.
11;AHLH0140;273;375;6,27;56;56
11;AHLH0150;12;12;8,58;.;.
11;AHLH0180;87;87;0,63;63;63
11;AHNH0010;20;24;0,10;18;22
11;AHPA0010;724;735;0,52;586;591
11;AHPA0020;72;100;3,29;.;.
11;AHPA0040;21;21;4,33;.;.
11;AHPA0050;24;25;3,92;.;.
11;AHPA0060;136;137;2,30;35;35
11;AHPA0070;81;87;0,72;50;50
11;AHPA0080;62;67;1,21;40;41
11;AHPA0090;5997;6015;0,12;5691;5707
11;AHPA0100;121;123;3,03;61;62
11;AHPA0110;740;776;0,10;685;718
11;AHPA0120;52;52;4,27;35;35
11;AHPA0130;100;100;0,47;81;81
11;AHPA0140;298;309;0,43;235;245
11;AHPA0150;39;41;2,21;12;13
11;AHPA0160;109;109;3,41;27;27
11;AHPA0170;1247;1253;5,04;187;187
11;AHPA0190;16;16;0,94;11;11
11;AHPA0200;480;481;1,15;305;305
11;AHPA0210;763;763;0,17;704;704
11;AHPA0220;2231;2241;0,70;1846;1854
11;AHPA0230;292;292;1,17;211;211
11;AHPA0240;2378;2381;0,23;2269;2272
11;AHPA0260;81;81;0,72;61;61
11;AHPA0270;223;230;4,48;75;75
11;AHPA0280;8060;8138;0,13;7791;7864
11;AHPC0010;8358;8365;0,02;8221;8227
11;AHQB0010;166;193;42,15;.;.
11;AHQB0060;59;59;2,78;.;.
11;AHQB0080;16;16;4,00;.;.
11;AHQB0130;975;983;10,39;251;251
11;AHQB0150;31;32;10,26;.;.
11;AHQB0240;2703;2768;9,69;777;781
11;AHQB0250;694;717;2,41;222;229
11;AHQB0260;902;909;3,09;175;176
11;AHQB0270;616;627;6,89;214;216
11;AHQB0310;18;18;55,11;.;.
11;AHQB0320;484;505;14,36;118;121
11;AHQB0330;315;322;13,18;74;74
11;AHQE0020;14;14;2,79;.;.
11;AHQJ0210;116227;117329;0,91;92847;93574
11;AHQP0010;143;155;3,23;35;46
11;AHQP0020;105;116;2,12;37;48
11;AHQP0030;109;114;6,10;51;51
11;AHQP0040;778;837;7,88;197;200
11;AHQP0060;1114;1123;2,17;92;92
11;AHQP0070;60;60;8,48;41;41
11;AHQP0080;1141;1185;9,37;400;408
11;AHQP0090;3188;3254;10,34;989;995
11;AHQP0100;89;89;9,99;27;27
11;AHQP0110;1264;1310;10,07;386;395
11;AHQP0120;3356;3422;10,00;1060;1065
11;AHQP0160;54;54;14,35;.;.
11;AHRP0010;530;545;9,44;208;209
11;AJFA0010;20;20;9,10;.;.
11;AJFC0020;55;82;2,75;12;13
11;AJLF0010;22;22;4,41;15;15
11;AJQP0010;1311;1320;1,28;1104;1112
11;ALQP0010;160;174;16,47;84;84
11;ALQP0020;835;839;0,21;807;807
11;ALQP0030;10312;10378;2,46;6428;6445
11;ALQP0040;1044;1048;0,32;949;953
11;ALQP0050;1246;1255;1,49;1024;1027
11;ALQP0060;11075;11462;2,33;8893;9199
11;AMQP0090;1815;2303;2,89;287;288
11;AMQP0100;92;103;5,92;.;.
11;AMQP0110;87;111;12,01;30;30
11;AMQP0120;6849;6966;1,44;63;64
11;AMQP0130;3781;3858;1,36;508;509
11;AMQP0140;884;899;0,85;705;708
11;AMQP0150;3786;5103;1,90;.;.
11;ANLB0040;438;441;4,75;26;26
11;ANLP0020;264;301;7,82;181;182
11;ANMP0010;13724;22169;8,86;713;841
11;ANQP0040;497;509;10,31;174;175
11;ANQP0050;83;83;1,30;55;55
11;ANQP0060;476;479;5,86;183;183
11;ANRP0010;692;756;6,12;272;278
11;AZGA0010;30;34;5,13;.;.
11;AZNL0010;364;388;0,12;357;357
11;AZQP0010;98;99;3,99;29;29
11;AZQP0020;1088;1220;15,04;.;.
11;AZQX0050;1301;1325;10,61;.;.
11;AZRP0010;4804;4832;0,06;4770;4780
11;BAAA0010;20;21;6,35;14;15
11;BAAA0020;38;38;0,03;37;37
11;BABA0010;962;1132;0,06;910;1075
11;BACA0010;12;12;1,00;.;.
11;BACA0020;50;50;4,16;19;19
11;BACA0030;149;152;4,60;63;64
11;BACA0040;22;22;1,23;17;17
11;BACA0050;64;64;1,05;27;27
11;BACA0060;20;20;2,35;.;.
11;BACA0070;16;16;1,94;.;.
11;BACA0080;34;34;3,18;11;11
11;BADA0010;15;16;1,13;.;.
11;BADA0030;320;328;1,28;253;259
11;BADA0040;81;92;0,47;48;53
11;BADA0060;43;43;0,12;39;39
11;BADA0070;12;13;1,08;.;.
11;BAEA0010;585;619;0,09;556;589
11;BAEA0020;869;934;0,17;816;878
11;BAFA0010;53;54;0,57;35;35
11;BAFA0020;336;338;0,27;284;286
11;BAFA0030;11;11;0,00;11;11
11;BAFA0040;154;160;2,16;150;156
11;BAFA0050;262;290;0,04;256;284
11;BAFA0060;1035;1051;0,14;970;986
11;BAFA0070;185;185;0,36;165;165
11;BAFA0080;1351;1360;0,20;1143;1149
11;BAFA0090;462;464;0,27;365;367
11;BAFA0100;23;23;0,43;21;21
11;BAFA0110;276;281;0,32;207;209
11;BAFA0120;39;39;0,49;34;34
11;BAFA0130;319;357;0,11;311;346
11;BAFA0140;343;346;0,25;301;304
11;BAFA0150;103;109;0,59;93;96
11;BAFA0160;16;16;0,19;14;14
11;BAFA0170;110;112;0,29;85;87
11;BAFA0190;91;91;0,09;85;85
11;BAHA0010;118;118;0,26;102;102
11;BALA0010;13;13;1,92;.;.
11;BALB0010;2110;2147;0,11;2105;2142
11;BAMA0010;11;12;1,45;.;.
11;BAMA0020;11;11;1,55;.;.
11;BAMA0030;14;15;4,00;.;.
11;BAMA0040;955;985;0,43;876;903
11;BAMA0080;24;24;0,67;16;16
11;BAMA0090;131;135;0,85;115;118
11;BAMA0100;118;118;0,58;84;84
11;BAMA0120;64;70;0,03;62;68
11;BAMA0130;180;181;0,58;125;126
11;BAMA0160;49;53;0,39;40;43
11;BAMA0170;278;280;0,13;247;248
11;BAMA0180;36;37;0,25;32;32
11;BAMA0190;34;34;4,82;25;25
11;BANP0040;19;19;0,00;19;19
11;BAPA0010;17;17;0,35;14;14
11;BAPA0020;39;40;1,51;33;33
11;BAPA0030;14;14;0,50;12;12
11;BAPA0040;11;12;0,82;.;.
11;BAPA0050;14;14;6,71;.;.
11;BAQP0010;20;20;1,85;13;13
11;BBCA0010;36;38;0,97;.;.
11;BBCA0030;203;204;0,87;55;56
11;BBCE0010;242;271;0,39;176;202
11;BBFA0020;89;98;0,02;87;96
11;BBHA0010;32;34;0,63;23;25
11;BBJD0010;417;459;1,19;284;308
11;BBLD0010;156;158;0,57;80;82
11;BBLD0020;33;40;0,15;31;38
11;BBLD0030;182;201;0,53;143;159
11;BBLD0040;84;92;0,18;76;83
11;BBMA0030;219;278;0,11;198;254
11;BBMA0040;36;37;1,72;16;17
11;BBPA0010;11;11;0,09;.;.
11;BBPA0020;19;21;0,16;16;17
11;BBQP0010;868;926;8,85;415;416
11;BCBP0010;43;43;1,51;30;30
11;BCCA0010;303;304;0,62;248;248
11;BCFA0030;808;815;0,02;803;810
11;BCFA0040;71;73;0,15;64;66
11;BCFA0050;167;167;0,02;164;164
11;BCFA0060;33;33;0,00;33;33
11;BCFA0070;210;211;0,00;209;210
11;BCFA0080;288;290;0,24;253;254
11;BCFA0090;124;125;0,05;121;122
11;BCHA0010;138;138;0,45;124;124
11;BCLA0010;17;18;1,18;14;15
11;BCLB0010;1735;1873;0,84;1354;1365
11;BCMA0010;53;53;0,17;51;51
11;BCNP0010;39;39;6,74;12;12
11;BCPA0010;205;208;0,33;178;181
11;BCPA0040;27;36;3,93;22;22
11;BCPA0050;27;27;0,59;22;22
11;BDCA0010;84;86;2,32;30;30
11;BDCA0020;14;14;1,21;.;.
11;BDCA0030;54;54;0,96;39;39
11;BDCA0040;135;138;2,96;76;76
11;BDFA0020;53;54;0,25;43;44
11;BDFA0030;21;21;0,62;12;12
11;BDFA0060;454;454;11,66;40;40
11;BDFA0070;73;74;4,44;16;16
11;BDFP0020;41;41;0,00;41;41
11;BDGA0020;36;36;0,42;27;27
11;BDGA0040;209;210;0,22;193;194
11;BDGA0050;61;61;1,07;45;45
11;BDGP0020;43;43;1,58;31;31
11;BDGP0030;11;11;0,18;.;.
11;BDHP0010;360;441;5,99;.;.
11;BDLA0050;122;125;0,00;122;125
11;BDMA0020;591;591;1,44;88;88
11;BDMA0030;150;150;0,93;39;39
11;BDMA0060;973;1014;2,29;682;684
11;BDMA0080;312;315;1,83;53;53
11;BDMP0020;139;141;1,94;75;75
11;BDNP0010;30;30;0,27;28;28
11;BDNP0020;84;84;0,74;70;70
11;BDQP0020;101;109;5,79;29;29
11;BDQP0030;725;757;3,01;381;392
11;BDQP0040;28;28;8,86;13;13
11;BDRP0270;131;135;0,15;129;133
11;BEEA0010;16;16;0,25;13;13
11;BEEA0020;18;18;1,67;.;.
11;BEFA0070;56;56;1,21;41;41
11;BEFA0080;1553;1560;0,23;1372;1377
11;BEGA0030;15;15;2,53;.;.
11;BEGA0040;79;80;0,44;67;68
11;BEHB0010;492;536;5,94;146;148
11;BEJB0010;119;121;1,66;87;88
11;BEJB0020;74;74;1,88;44;44
11;BEJB0040;271;271;0,24;236;236
11;BELA0020;110;113;0,02;108;111
11;BELB0010;2063;2082;0,35;1713;1718
11;BEMA0020;229;229;0,26;203;203
11;BEMA0080;513;517;0,07;491;494
11;BENA0020;493;503;0,24;451;460
11;BENP0010;12;12;0,33;.;.
11;BEPA0010;351;351;0,30;314;314
11;BEPA0020;276;276;0,07;261;261
11;BEPA0030;36;37;0,64;28;28
11;BEPA0040;320;321;0,74;209;210
11;BEPP0020;42;50;2,29;14;15
11;BEQP0040;531;583;2,21;337;347
11;BEQP0070;38;38;1,82;29;29
11;BEQP9000;14;18;6,50;.;.
11;BFEA0010;398;398;0,20;347;347
11;BFGA0010;60;60;1,28;49;49
11;BFGA0020;299;300;0,13;263;264
11;BFGA0030;77;77;0,69;60;60
11;BFGA0050;270;270;0,23;231;231
11;BFGA0060;17;17;0,06;16;16
11;BFGA0070;30;31;2,03;24;24
11;BFGA0080;232;235;1,17;172;174
11;BFGA0090;24;24;0,25;19;19
11;BFGA0100;69;69;0,52;53;53
11;BFGA3680;1291;1292;0,03;1271;1272
11;BFGA4270;107039;107238;0,03;104718;104893
11;BFKA0010;236;237;0,23;211;212
11;BFLA0010;474;481;0,54;397;404
11;BFLA0020;165;165;0,07;157;157
11;BFLA0030;334;334;0,91;267;267
11;BFLA0040;28;28;0,00;28;28
11;BFPA0020;354;355;0,31;298;299
11;BFPP0010;28;32;8,50;.;.
11;BFQM0010;353;379;4,90;210;221
11;BGBA0010;71;71;0,27;59;59
11;BGCA0020;55;56;3,89;11;11
11;BGDA0010;55;55;0,60;34;34
11;BGDA0020;183;183;0,37;122;122
11;BGDA0030;11;11;0,18;.;.
11;BGDA0040;31;31;0,32;24;24
11;BGDA0050;133;135;0,86;98;98
11;BGDA0060;51;52;0,37;36;36
11;BGDA0080;124;124;0,31;97;97
11;BGFA0010;816;816;0,79;635;635
11;BGFA0030;18;19;0,33;14;14
11;BGFA0050;967;969;0,15;875;877
11;BGFA0060;161;163;0,32;135;136
11;BGFA0080;471;471;0,31;399;399
11;BGFA0090;365;367;0,75;294;295
11;BGFA0100;1537;1537;0,35;1199;1199
11;BGFA0110;192;192;1,48;144;144
11;BGFA0140;867;868;0,11;814;815
11;BGFA9000;12;12;0,17;11;11
11;BGGA0020;37;37;4,59;28;28
11;BGGA0030;21;21;1,24;17;17
11;BGGA0040;151;151;0,29;123;123
11;BGGA0050;701;703;0,19;613;614
11;BGHB0010;17;19;7,00;.;.
11;BGJA0020;29;29;0,41;26;26
11;BGJB0010;14;15;4,93;.;.
11;BGLA0020;229;229;1,18;87;87
11;BGLB0010;4256;4554;1,20;3712;3829
11;BGLB0020;124;125;0,30;103;103
11;BGMA0010;265;269;0,55;208;209
11;BGMA0020;3012;3016;0,33;2459;2460
11;BGNP0010;18;22;13,39;.;.
11;BGNP0020;266;267;0,53;200;201
11;BGNP0030;294;305;1,76;184;191
11;BGNP0040;102;118;6,16;68;72
11;BGNP0050;53;76;10,60;24;31
11;BGNP0080;87;101;10,10;32;33
11;BGPA0010;46;46;0,26;40;40
11;BGPA0020;2181;2186;0,16;2010;2014
11;BGPA0030;26;26;0,27;20;20
11;BGQP0010;17;17;1,65;.;.
11;BGQP0020;13620;14507;7,19;6604;6810
11;BGQP0030;1672;2192;28,84;481;482
11;BGQP0040;656;837;44,00;.;.
11;BGQP0050;133;133;0,62;83;83
11;BGQP0060;268;293;12,81;.;.
11;BGQP0070;14651;16215;3,83;8371;8873
11;BGQP0090;769;779;7,09;203;204
11;BGQP0100;71;102;1,92;53;77
11;BGQP0110;33;34;4,03;.;.
11;BGQP0120;247;248;4,57;68;68
11;BGQP1400;1196;1207;2,72;672;677
11;BHGA0030;12;12;1,75;.;.
11;BHGA0050;12;12;2,33;.;.
11;BHGA0060;91;91;2,33;.;.
11;BHGA0070;146;146;1,99;.;.
11;BHMA0010;36;36;6,00;.;.
11;BHMA0020;56;57;3,79;.;.
11;BHNL0011;18;18;6,33;.;.
11;BHNL0012;41;42;5,98;.;.
11;BHNL0013;40;40;5,90;.;.
11;BHQB0010;751;777;0,80;565;577
11;BHQP0010;224;225;1,44;212;213
11;BHQP0020;745;772;1,17;565;575
11;BHQX0050;13;13;2,92;.;.
11;BJDA0010;83;84;0,08;76;77
11;BJDA0020;43;43;0,12;38;38
11;BJEA0010;59;59;0,00;59;59
11;BJLB9010;46;48;0,07;44;46
11;BJMA0010;117;117;0,00;117;117
11;BJMA0020;264;265;0,09;241;242
11;BJMA0030;391;393;0,04;377;379
11;BJMA0040;105;105;0,02;103;103
11;BJMA0050;743;746;0,05;707;710
11;BJMA0060;97;98;0,08;91;92
11;BJMA0070;46;46;0,07;43;43
11;BJMA0080;83;83;0,01;82;82
11;BJMA0090;111;111;0,04;107;107
11;BJQP0020;1911;1971;7,06;951;953
11;BJQP0050;823;873;6,78;132;134
11;BKFA0010;59;59;0,83;36;36
11;BKFA0020;132;134;0,81;70;71
11;BKFA0040;20;20;1,65;11;11
11;BKGA0060;14;14;15,14;.;.
11;BKGA0070;13;13;8,15;.;.
11;BKHA0020;32;32;3,53;14;14
11;BKJA0010;42;43;7,93;.;.
11;BKLB0010;226;370;4,18;81;82
11;BKLP0010;66;66;1,65;.;.
11;BKMA0010;12;13;0,67;.;.
11;BKMA0030;47;47;4,72;22;22
11;BKMA0040;44;44;0,75;20;20
11;BLQP0010;24;24;10,92;.;.
11;BLQP0020;86;89;2,71;68;68
11;BLQP0040;541;682;4,02;278;340
11;BLQP0070;74;77;15,92;.;.
11;BLQP0090;265;268;4,59;109;109
11;BLQP0100;5475;5682;7,93;2375;2422
11;BLQP0140;32;32;3,41;18;18
11;BZQK0010;6903;9866;7,02;2562;3299
11;BZQM0010;799;848;2,83;460;472
11;BZQM0020;24;25;3,04;17;17
11;BZQM0030;167;197;5,23;50;50
11;BZQP0020;1346;1392;6,46;686;693
11;BZQP0030;389;419;1,72;245;255
11;BZQX0040;604;608;0,16;557;561
11;CAEA0010;35;38;0,23;28;31
11;CAEA0020;39;43;0,13;35;39
11;CAFA0020;348;355;0,45;319;322
11;CAFA0030;12;12;2,00;.;.
11;CAFA0050;695;708;0,38;622;634
11;CAFA0060;32;33;3,28;11;11
11;CAFA0070;13;13;1,46;.;.
11;CAFA0090;183;187;0,62;104;108
11;CAFA0110;65;66;0,45;47;47
11;CAGD0010;456;480;10,44;235;243
11;CAGD0020;82;83;6,04;48;48
11;CAHA0010;21;23;4,48;11;11
11;CAJA0010;46;48;3,89;18;19
11;CAJA0020;49;50;5,16;13;13
11;CAJD0010;118;120;8,91;21;21
11;CALD0010;207;208;0,97;146;146
11;CAMA0010;21;21;3,95;.;.
11;CAMA0020;45;45;0,36;36;36
11;CAMA0030;38;38;1,24;14;14
11;CAMA0040;33;34;5,52;.;.
11;CAMA0060;13;13;3,85;.;.
11;CAMA0070;39;39;1,33;11;11
11;CAMA0080;191;191;0,36;153;153
11;CAMA0100;42;42;0,76;23;23
11;CAMA0110;108;109;1,48;40;40
11;CAMA0130;1166;1167;0,31;895;895
11;CAMA0160;21;21;0,95;.;.
11;CAMA0180;16;16;0,38;13;13
11;CAMA0210;22;22;0,09;20;20
11;CAMA0220;974;1028;0,18;890;940
11;CASA0020;41;42;8,17;.;.
11;CBFA0020;471;473;1,06;142;142
11;CBFA0030;53;53;1,25;13;13
11;CBFA0040;12;12;0,75;.;.
11;CBFA0050;80;80;0,80;40;40
11;CBFA0060;362;365;1,33;93;93
11;CBFA0070;55;55;2,02;12;12
11;CBFA0100;13;13;0,77;.;.
11;CBGA0010;35;47;1,43;30;42
11;CBGD0010;658;660;0,09;632;634
11;CBJD0010;440;446;3,38;342;343
11;CBKA0010;34;35;1,00;.;.
11;CBLA0010;13;13;1,38;.;.
11;CBLA0020;37;42;0,35;30;34
11;CBLD0010;1270;1277;0,41;1163;1169
11;CBLD0030;650;651;0,70;555;555
11;CBMA0010;99;99;0,95;48;48
11;CBMA0020;29;29;1,21;.;.
11;CBMA0040;36;36;1,22;16;16
11;CBMA0050;155;155;0,74;71;71
11;CBMA0060;17;17;0,82;.;.
