"reg";"acte";"nb_sejsea";"nb_actes";"dms_globale";"nb_sej_0_nuit";"nb_acte_ambu"
"01";"ACQP0020";"153";"166";"17.7450980392156";".";"."
"01";"ADPA0040";"11";"13";"0.09090909090909";".";"."
"01";"AEQM0010";"21";"22";"18.7619047619047";".";"."
"01";"AFFA0050";"13";"13";"15.2307692307692";".";"."
"01";"AFFA0100";"45";"45";"15.8222222222222";".";"."
"01";"AFGA0010";"12";"12";"20.9166666666666";".";"."
"01";"AFHB0020";"607";"661";"14.665568369028";"186";"190"
"01";"AFLB0030";"22";"23";"1.81818181818181";"18";"18"
"01";"AFLB0060";"53";"55";"0.60377358490566";"49";"49"
"01";"AFLB0070";"19";"28";"4.68421052631579";".";"."
"01";"AFLB0080";"93";"96";"5.34408602150537";".";"."
"01";"AFLB0100";"6174";"6224";"4.67363135730482";".";"."
"01";"AFLB0170";"52";"129";"16.4615384615384";".";"."
"01";"AFLH0010";"280";"284";"0.22857142857142";"262";"265"
"01";"AFPA0010";"17";"20";"37";".";"."
"01";"AGLB0010";"1575";"1596";"1.61587301587301";"953";"954"
"01";"AGMA0010";"18";"18";"16.7777777777777";".";"."
"01";"AHCA0150";"18";"18";"0.88888888888888";"11";"11"
"01";"AHCA0160";"21";"21";"3.9047619047619";".";"."
"01";"AHCA0180";"15";"17";"3.2";".";"."
"01";"AHCA0230";"64";"64";"1.140625";"22";"22"
"01";"AHEA0160";"11";"12";"0.81818181818181";".";"."
"01";"AHLB0090";"75";"76";"7.2";".";"."
"01";"AHLB0130";"13";"13";"10.9230769230769";".";"."
"01";"AHLH0140";"704";"705";"0.27272727272727";"668";"668"
"01";"AHPA0090";"904";"904";"0.07853982300884";"870";"870"
"01";"AHPA0210";"16";"16";"0.375";"14";"14"
"01";"AHPA0220";"63";"63";"0.69841269841269";"49";"49"
"01";"AHPA0280";"105";"105";"0.51428571428571";"79";"79"
"01";"AHPC0010";"230";"231";"0.02608695652173";"224";"225"
"01";"AHQB0320";"280";"280";"4.07857142857142";".";"."
"01";"AHQB0330";"841";"846";"3.5398335315101";"89";"89"
"01";"AHQJ0210";"4838";"4874";"1.73191401405539";"3094";"3095"
"01";"AHQP0010";"301";"305";"4.17607973421926";"198";"199"
"01";"AHQP0030";"30";"30";"3.8";".";"."
"01";"ALQP0030";"1387";"1395";"4.46935832732516";"751";"754"
"01";"ALQP0050";"661";"663";"0.41754916792738";"654";"655"
"01";"ALQP0060";"2462";"2539";"3.55808285946385";"1305";"1308"
"01";"AMQP0100";"15";"15";"4.73333333333333";".";"."
"01";"AMQP0120";"274";"287";"1.48175182481751";".";"."
"01";"AMQP0130";"481";"488";"1.3035343035343";".";"."
"01";"AMQP0140";"92";"92";"3.78260869565217";".";"."
"01";"ANMP0010";"191";"634";"14.7591623036649";".";"."
"01";"AZQP0020";"492";"502";"7.91260162601626";".";"."
"01";"AZQX0050";"107";"131";"14.5887850467289";".";"."
"01";"AZRP0010";"100";"102";"0";"100";"102"
"01";"BABA0010";"16";"16";"0.3125";"13";"13"
"01";"BACA0080";"16";"16";"4.5625";".";"."
"01";"BAEA0010";"16";"16";"0.4375";"11";"11"
"01";"BAFA0050";"14";"14";"0";"14";"14"
"01";"BAFA0060";"25";"25";"0.4";"21";"21"
"01";"BAFA0070";"14";"14";"0.21428571428571";"12";"12"
"01";"BAFA0080";"13";"14";"0.46153846153846";".";"."
"01";"BAFA0130";"20";"20";"0.05";"19";"19"
"01";"BAFA0140";"11";"11";"0.54545454545454";".";"."
"01";"BAMA0040";"36";"37";"1.25";"31";"32"
"01";"BBCA0030";"19";"19";"1.57894736842105";".";"."
"01";"BCFA0030";"729";"741";"0.04801097393689";"712";"724"
"01";"BCFA0040";"12";"12";"0.25";".";"."
"01";"BCFA0050";"89";"89";"0";"89";"89"
"01";"BCFA0090";"14";"14";"0.14285714285714";"13";"13"
"01";"BCLB0010";"26";"28";"1.26923076923076";"23";"23"
"01";"BDCA0040";"16";"16";"3.125";".";"."
"01";"BDFA0020";"51";"51";"0.25490196078431";"49";"49"
"01";"BDHP0010";"53";"59";"9.50943396226415";".";"."
"01";"BDNP0020";"20";"20";"0.1";"19";"19"
"01";"BDQP0030";"75";"75";"0.61333333333333";"69";"69"
"01";"BDRP0270";"18";"18";"0";"18";"18"
"01";"BEFA0080";"144";"144";"0.49305555555555";"107";"107"
"01";"BEHB0010";"14";"14";"6.71428571428571";".";"."
"01";"BELB0010";"813";"815";"0.13038130381303";"782";"784"
"01";"BENA0020";"138";"144";"0.35507246376811";"116";"118"
"01";"BEPA0010";"32";"33";"1";"29";"29"
"01";"BFEA0010";"30";"30";"0";"30";"30"
"01";"BFGA0020";"13";"13";"1";".";"."
"01";"BFGA0040";"4055";"4061";"0.08162762022194";"3865";"3871"
"01";"BFGA0080";"15";"15";"0";"15";"15"
"01";"BFGA4270";"6484";"6507";"0.06539173349784";"6231";"6254"
"01";"BFKA0010";"14";"14";"0.14285714285714";"13";"13"
"01";"BFLA0010";"22";"22";"0.63636363636363";"15";"15"
"01";"BFLA0030";"74";"74";"0.21621621621621";"63";"63"
"01";"BFPA0020";"16";"16";"0.1875";"14";"14"
"01";"BFQM0010";"107";"107";"0.10280373831775";"100";"100"
"01";"BGFA0010";"51";"51";"1.80392156862745";"36";"36"
"01";"BGFA0050";"139";"139";"0.40287769784172";"107";"107"
"01";"BGFA0080";"26";"26";"0.07692307692307";"24";"24"
"01";"BGFA0090";"15";"16";"1.26666666666666";".";"."
"01";"BGFA0100";"11";"11";"0.27272727272727";".";"."
"01";"BGFA0110";"104";"105";"0.38461538461538";"76";"77"
"01";"BGGA0050";"69";"69";"0.47826086956521";"50";"50"
"01";"BGLB0010";"185";"192";"1.45945945945945";"149";"149"
"01";"BGMA0010";"24";"24";"1.66666666666666";"14";"14"
"01";"BGMA0020";"274";"275";"0.80291970802919";"136";"136"
"01";"BGNP0030";"12";"12";"3.33333333333333";".";"."
"01";"BGPA0010";"147";"147";"0.37414965986394";"109";"109"
"01";"BGPA0020";"64";"64";"0.421875";"48";"48"
"01";"BGQP0020";"1054";"1069";"3.00569259962049";"780";"787"
"01";"BGQP0030";"98";"121";"19.7244897959183";"52";"52"
"01";"BGQP0040";"39";"51";"63.4358974358974";".";"."
"01";"BGQP0070";"1155";"1187";"2.98528138528138";"529";"529"
"01";"BHGA0060";"12";"12";"7.16666666666666";".";"."
"01";"BHMA0020";"16";"16";"8.625";".";"."
"01";"BHQB0010";"19";"19";"0.26315789473684";"16";"16"
"01";"BJMA0030";"26";"26";"0.03846153846153";"25";"25"
"01";"BJMA0050";"37";"37";"0.91891891891891";"16";"16"
"01";"BJMA0060";"14";"14";"0.14285714285714";"12";"12"
"01";"BJQP0020";"29";"37";"7.86206896551724";".";"."
"01";"BJQP0050";"20";"20";"7.35";".";"."
"01";"BLQP0040";"15";"15";"9.26666666666666";".";"."
"01";"BLQP0100";"131";"132";"7.48854961832061";"52";"52"
"01";"BZQK0010";"93";"94";"6.70967741935484";"26";"27"
"01";"BZQM0010";"1995";"1995";"0.16641604010025";"1815";"1815"
"01";"BZQP0020";"87";"100";"8.88505747126436";".";"."
"01";"CAFA0020";"20";"21";"2.1";"16";"16"
"01";"CAFA0050";"55";"57";"0.18181818181818";"49";"51"
"01";"CAGD0010";"42";"42";"2.69047619047619";"32";"32"
"01";"CAGD0020";"13";"13";"1.76923076923076";".";"."
"01";"CAJA0010";"11";"13";"6.18181818181818";".";"."
"01";"CAJA0020";"17";"18";"12.2941176470588";".";"."
"01";"CALD0010";"23";"27";"5.69565217391304";".";"."
"01";"CAMA0130";"11";"11";"0.36363636363636";".";"."
"01";"CAMA0220";"84";"98";"0.10714285714285";"79";"93"
"01";"CBGD0010";"15";"15";"0";"15";"15"
"01";"CBJD0010";"20";"30";"7.9";".";"."
"01";"CBLD0010";"46";"47";"0.13043478260869";"42";"43"
"01";"CBLD0030";"39";"39";"0.35897435897435";"34";"34"
"01";"CBMA0090";"15";"15";"1.73333333333333";".";"."
"01";"CBPD0010";"18";"18";"4.33333333333333";".";"."
"01";"CBQE0010";"37";"39";"5.78378378378378";"14";"15"
"01";"CDQP0020";"280";"284";"3.39642857142857";"45";"45"
"01";"CDQP0060";"20";"20";"25.15";".";"."
"01";"CDQP0080";"44";"46";"21.6363636363636";".";"."
"01";"CDQP0090";"2135";"2150";"5.32131147540983";".";"."
"01";"CDQP0120";"21";"23";"6.76190476190476";".";"."
"01";"CDQP0140";"16";"16";"0.25";"14";"14"
"01";"CDQP0170";"1112";"1112";"4.34802158273381";".";"."
"01";"CDRP0020";"521";"521";"5.4088291746641";".";"."
"01";"CERP0020";"17";"19";"3.29411764705882";".";"."
"01";"CERP0030";"17";"18";"3.88235294117647";".";"."
"01";"DAQL0090";"57";"58";"12.2456140350877";".";"."
"01";"DAQL0100";"40";"41";"16.95";".";"."
"01";"DAQL0140";"75";"75";"12.5333333333333";".";"."
"01";"DAQM9000";"30";"39";"16.9";".";"."
"01";"DASA0030";"11";"11";"14.6363636363636";".";"."
"01";"DASF0010";"15";"15";"13.7333333333333";".";"."
"01";"DASF0040";"17";"17";"4.76470588235294";".";"."
"01";"DBKA0060";"53";"53";"27.4716981132075";".";"."
"01";"DBKA0100";"16";"16";"34.5625";".";"."
"01";"DBMA0030";"27";"27";"33.1481481481481";".";"."
"01";"DBMA0080";"26";"26";"33.5";".";"."
"01";"DCJA0010";"24";"26";"29.5";".";"."
"01";"DCJB0010";"17";"23";"18.235294117647";".";"."
"01";"DDAF0010";"19";"20";"7.63157894736842";".";"."
"01";"DDAF0040";"92";"93";"7.13043478260869";".";"."
"01";"DDAF0060";"279";"306";"5.73835125448028";".";"."
"01";"DDAF0070";"98";"99";"5.39795918367347";".";"."
"01";"DDAF0080";"464";"496";"4.92025862068965";".";"."
"01";"DDAF0100";"48";"51";"7.10416666666666";".";"."
"01";"DDFF0010";"12";"14";"13.5833333333333";".";"."
"01";"DDMA0050";"20";"20";"19.4";".";"."
"01";"DDMA0060";"12";"12";"20.0833333333333";".";"."
"01";"DDMA0110";"20";"20";"28";".";"."
"01";"DDMA0150";"17";"17";"28.0588235294117";".";"."
"01";"DDMA0180";"13";"13";"18.3076923076923";".";"."
"01";"DDMA0200";"19";"19";"17";".";"."
"01";"DDPF0020";"26";"26";"9.84615384615384";".";"."
"01";"DDQF2020";"44";"45";"6.86363636363636";".";"."
"01";"DDQH0090";"2208";"2295";"5.4578804347826";"150";"152"
"01";"DDQH0120";"80";"82";"8.6";".";"."
"01";"DDQH0130";"45";"47";"6.26666666666666";".";"."
"01";"DDQH0140";"14";"14";"6.28571428571428";".";"."
"01";"DEEF0010";"12";"12";"3.91666666666666";".";"."
"01";"DEGA0030";"16";"16";"4.4375";".";"."
"01";"DEKA0010";"116";"128";"2.81896551724137";".";"."
"01";"DEKA0020";"22";"23";"4.09090909090909";".";"."
"01";"DELF0010";"14";"14";"3.92857142857142";".";"."
"01";"DELF0050";"225";"260";"5.62666666666666";".";"."
"01";"DELF0070";"78";"87";"6.65384615384615";".";"."
"01";"DELF0100";"60";"67";"6.33333333333333";".";"."
"01";"DELF0110";"17";"22";"14";".";"."
"01";"DELF0130";"37";"44";"8.45945945945946";".";"."
"01";"DELF0140";"48";"57";"7.83333333333333";".";"."
"01";"DELF0160";"26";"31";"7.8076923076923";".";"."
"01";"DEMP0010";"71";"73";"6.40845070422535";".";"."
"01";"DEMP0020";"273";"300";"5.03296703296703";".";"."
"01";"DEPF0100";"15";"19";"3.8";".";"."
"01";"DEPF0120";"111";"122";"3.81081081081081";".";"."
"01";"DEPF0330";"24";"25";"5";".";"."
"01";"DEQA0011";"11";"11";"2.36363636363636";".";"."
"01";"DEQA0012";"16";"16";"1.6875";".";"."
"01";"DEQF0020";"78";"79";"2.16666666666666";".";"."
"01";"DEQF0030";"25";"28";"3.36";".";"."
"01";"DEQF0040";"81";"88";"3.60493827160493";".";"."
"01";"DEQP0010";"78";"82";"2.76923076923076";"18";"18"
"01";"DEQP0020";"11";"12";"11.3636363636363";".";"."
"01";"DEQP0030";"30587";"38882";"6.03275901526792";"6802";"6936"
"01";"DEQP0040";"2321";"14671";"13.5829383886255";"80";"83"
"01";"DEQP0050";"785";"905";"14.0904458598726";"53";"54"
"01";"DEQP0070";"7767";"45219";"12.5683017896227";"916";"942"
"01";"DEQP0080";"41";"46";"4.39024390243902";".";"."
"01";"DERP0030";"158";"172";"5.66455696202531";".";"."
"01";"DERP0040";"70";"107";"18.9";".";"."
"01";"DGGA0040";"14";"14";"26.7857142857142";".";"."
"01";"DGKA0010";"14";"14";"25";".";"."
"01";"DGLA0020";"13";"13";"29";".";"."
"01";"DGLF0030";"13";"14";"19.6923076923076";".";"."
"01";"DGQH0010";"243";"243";"4.63786008230452";"28";"28"
"01";"DGQH0030";"16";"16";"6.125";".";"."
"01";"DGQH0060";"62";"62";"8.20967741935483";".";"."
"01";"DGQH0070";"133";"133";"3.09022556390977";".";"."
"01";"DGQM0010";"489";"555";"14.3742331288343";"48";"49"
"01";"DGQM0020";"45";"45";"14.6";".";"."
"01";"DHLF0010";"278";"411";"45.5863309352518";".";"."
"01";"DHQH0030";"45";"46";"0.64444444444444";"42";"43"
"01";"DHQH0070";"37";"37";"0.05405405405405";"35";"35"
"01";"DHSF0010";"12";"12";"20.4166666666666";".";"."
"01";"DKMD0010";"112";"124";"19.0625";"17";"17"
"01";"DKMD0020";"123";"142";"22.650406504065";".";"."
"01";"DKRP0040";"39";"39";"9.28205128205128";".";"."
"01";"DZQJ0010";"169";"178";"20.0887573964497";".";"."
"01";"DZQJ0020";"95";"97";"28.3052631578947";".";"."
"01";"DZQJ0060";"64";"79";"33.65625";".";"."
"01";"DZQJ0070";"155";"155";"20.4322580645161";".";"."
"01";"DZQJ0080";"12";"12";"17.3333333333333";".";"."
"01";"DZQJ0090";"63";"66";"11.6507936507936";".";"."
"01";"DZQJ0110";"14";"14";"12.7857142857142";".";"."
"01";"DZQJ0120";"30";"31";"8.13333333333333";".";"."
"01";"DZQJ9000";"80";"90";"22.0875";".";"."
"01";"DZQM0030";"17";"18";"11.4705882352941";".";"."
"01";"DZQM0050";"2596";"3890";"16.9757318952234";"43";"44"
"01";"DZQM0060";"10063";"10895";"8.99065884924972";"1764";"1775"
"01";"DZQN0010";"26";"26";"18.076923076923";".";"."
"01";"DZQN0020";"97";"97";"14";".";"."
"01";"EAJF3410";"53";"54";"14.3018867924528";".";"."
"01";"EAQH0020";"820";"856";"12.1451219512195";"17";"17"
"01";"EAQJ0010";"17";"17";"19.7647058823529";".";"."
"01";"EAQM0020";"17";"93";"21";".";"."
"01";"EAQM0040";"259";"544";"12.8223938223938";"82";"82"
"01";"EBFA0080";"30";"30";"9.63333333333333";".";"."
"01";"EBFA0160";"15";"15";"7.6";".";"."
"01";"EBGA0010";"291";"320";"6.33676975945017";"188";"188"
"01";"EBHA0010";"13";"13";"10.7692307692307";".";"."
"01";"EBLA0020";"14";"14";"20.0714285714285";".";"."
"01";"EBLA0030";"1262";"1275";"4.17908082408874";"967";"970"
"01";"EBQH0020";"35";"36";"11.9714285714285";".";"."
"01";"EBQH0040";"320";"323";"12.10625";"20";"20"
"01";"EBQH0060";"347";"355";"11.5302593659942";"12";"13"
"01";"EBQJ0020";"21";"21";"14.2380952380952";".";"."
"01";"EBQM0010";"830";"871";"14.7975903614457";"47";"47"
"01";"EBQM0020";"4858";"4908";"3.63235899547138";"1165";"1182"
"01";"EBQM0030";"798";"811";"8.21303258145363";"174";"174"
"01";"ECCA0040";"21";"23";"8.28571428571428";".";"."
"01";"ECJF0010";"26";"27";"7.76923076923077";".";"."
"01";"ECQH0100";"2585";"2657";"11.4634429400386";"123";"123"
"01";"ECQH0110";"414";"429";"11.451690821256";"17";"18"
"01";"ECQM0010";"50";"51";"22.52";"14";"14"
"01";"ECQM0020";"562";"566";"3.84341637010676";"446";"446"
"01";"EDAA0030";"19";"19";"20.2105263157894";".";"."
"01";"EDAF0020";"21";"22";"3.52380952380952";".";"."
"01";"EDAF0030";"39";"43";"4.58974358974359";".";"."
"01";"EDCA0030";"14";"14";"23.6428571428571";".";"."
"01";"EDFA0070";"18";"18";"9.55555555555555";".";"."
"01";"EDQH0050";"25";"26";"6.84";".";"."
"01";"EDQH0060";"17";"19";"19.8823529411764";".";"."
"01";"EDQM0010";"646";"691";"13.9767801857585";"130";"133"
"01";"EDSF0040";"19";"20";"6.78947368421052";".";"."
"01";"EDSF0160";"100";"195";"1.95";"27";"51"
"01";"EEAF0010";"115";"121";"5.74782608695652";".";"."
"01";"EEAF0020";"12";"13";"6.41666666666666";".";"."
"01";"EEAF0030";"200";"201";"5.245";".";"."
"01";"EEAF0040";"112";"115";"5.09821428571428";".";"."
"01";"EEAF0060";"145";"149";"3.49655172413793";".";"."
"01";"EECA0010";"21";"21";"15.3333333333333";".";"."
"01";"EECA0030";"25";"25";"27.48";".";"."
"01";"EECA0080";"24";"27";"23.7083333333333";".";"."
"01";"EEFA0010";"21";"21";"17.5714285714285";".";"."
"01";"EEFA0020";"19";"21";"14.4736842105263";".";"."
"01";"EEFA0040";"12";"15";"22";".";"."
"01";"EEPF0010";"14";"14";"2.64285714285714";".";"."
"01";"EEPF0020";"97";"98";"2.14432989690721";".";"."
"01";"EEQH0060";"346";"361";"7.69653179190751";".";"."
"01";"EFAF0020";"251";"295";"0";"251";"295"
"01";"EFQH0050";"50";"50";"3.06";"42";"42"
"01";"EFQM0010";"728";"813";"25.8090659340659";"152";"152"
"01";"EGED0010";"62";"63";"1.83870967741935";"22";"22"
"01";"EGFA0010";"35";"35";"3.05714285714285";".";"."
"01";"EGFA0020";"135";"135";"1.29629629629629";"50";"50"
"01";"EGFA0030";"135";"135";"3.22962962962963";"20";"20"
"01";"EGFA0100";"12";"13";"1.75";".";"."
"01";"EGLF0010";"460";"485";"36.4565217391304";"12";"13"
"01";"EGSF0020";"20";"20";"0.05";"19";"19"
"01";"EHNE0010";"99";"104";"4.85858585858585";"44";"47"
"01";"EHNE0020";"25";"25";"10.92";".";"."
"01";"EJFA0020";"72";"76";"0.26388888888888";"60";"63"
"01";"EJGA0020";"167";"170";"1.05389221556886";"84";"85"
"01";"EJQM0010";"36";"36";"6.91666666666666";".";"."
"01";"EJQM0030";"1107";"1198";"18.3441734417344";"83";"84"
"01";"EJQM0040";"896";"922";"14.3973214285714";"48";"48"
"01";"EJSA0010";"28";"28";"2";"15";"15"
"01";"EJSF0080";"36";"42";"0";"36";"42"
"01";"EJSF0320";"11";"11";"0.45454545454545";".";"."
"01";"EJSF4660";"72";"74";"0";"72";"74"
"01";"EJSF4750";"21";"22";"0";"21";"22"
"01";"EJSF9000";"31";"31";"0";"31";"31"
"01";"EKQH0010";"30";"32";"17.5333333333333";".";"."
"01";"EKQH0020";"38";"38";"0.73684210526315";"32";"32"
"01";"ELQH0020";"167";"180";"16.7724550898203";".";"."
"01";"ELQM0010";"132";"132";"1.13636363636363";"94";"94"
"01";"ELQM0020";"11";"11";"1.09090909090909";".";"."
"01";"EMQH0010";"287";"309";"20.6585365853658";".";"."
"01";"ENFA0010";"11";"11";"28.2727272727272";".";"."
"01";"ENLF0010";"917";"1222";"21.9236641221374";"19";"19"
"01";"EPCA0010";"105";"105";"1.87619047619047";".";"."
"01";"EPFA0060";"15";"16";"14.8666666666666";".";"."
"01";"EPLF0010";"26";"101";"20.3076923076923";".";"."
"01";"EPLF0020";"1617";"2173";"21.2807668521954";"123";"125"
"01";"EPLF0030";"26";"26";"13.9615384615384";".";"."
"01";"EPLF0040";"254";"259";"1.96456692913385";"63";"63"
"01";"EPLF0050";"1005";"1137";"5.13134328358209";"808";"808"
"01";"EQBP0010";"25";"47";"6.64";"17";"27"
"01";"EQGA0010";"30";"31";"24.8";".";"."
"01";"EQLA0020";"33";"34";"24.6060606060606";".";"."
"01";"EQLF0010";"136";"298";"20.9117647058823";".";"."
"01";"EQLF0020";"6759";"8334";"8.4454801006066";"1415";"1483"
"01";"EQLF0030";"1641";"5969";"19.9488117001828";"48";"55"
"01";"EQLF0050";"55";"187";"29.3454545454545";".";"."
"01";"EQMF0030";"40";"105";"5.275";".";"."
"01";"EQMP0010";"21";"105";"32.3333333333333";".";"."
"01";"EQQF0010";"15";"16";"8.6";".";"."
"01";"EQQF0060";"107";"111";"8.13084112149532";".";"."
"01";"EQQH0060";"11";"11";"3.90909090909091";".";"."
"01";"EQQM0010";"20";"102";"24.95";".";"."
"01";"EQQM0030";"124";"131";"22.258064516129";".";"."
"01";"EQQM0060";"5126";"5174";"3.72766289504487";"1548";"1555"
"01";"EQQP0020";"20";"20";"0.5";"18";"18"
"01";"EQQP0030";"560";"568";"0.58928571428571";"505";"511"
"01";"EQQP0040";"36";"417";"34.8333333333333";".";"."
"01";"EQQP0070";"103";"104";"2.79611650485436";"86";"86"
"01";"EQQP0080";"99";"100";"5.81818181818181";"46";"46"
"01";"EQQP0110";"958";"7564";"21.91127348643";"20";"20"
"01";"EZAF0010";"290";"291";"0.46551724137931";"253";"253"
"01";"EZCA0030";"41";"41";"2.95121951219512";".";"."
"01";"EZCA0040";"46";"46";"2.43478260869565";".";"."
"01";"EZMA0010";"371";"371";"2.42318059299191";"82";"82"
"01";"EZMA0030";"30";"30";"2.03333333333333";".";"."
"01";"EZMH0010";"14";"16";"17.6428571428571";".";"."
"01";"EZPA0010";"223";"228";"1.78026905829596";"61";"61"
"01";"EZQH0040";"33";"34";"7.18181818181818";".";"."
"01";"EZQM0010";"6091";"6097";"0.32687571827286";"6004";"6004"
"01";"EZQM0020";"48";"48";"0.125";"46";"46"
"01";"EZSA0020";"18";"18";"5.61111111111111";".";"."
"01";"EZSA0030";"117";"130";"1.8034188034188";"24";"27"
"01";"EZSA0040";"15";"15";"16.2";".";"."
"01";"FAFA0020";"23";"23";"0.21739130434782";"19";"19"
"01";"FAFA0060";"26";"26";"2.23076923076923";".";"."
"01";"FAFA0080";"180";"181";"0.17222222222222";"161";"162"
"01";"FAFA0130";"28";"28";"0.03571428571428";"27";"27"
"01";"FAFA0140";"152";"153";"1.95394736842105";".";"."
"01";"FAFA0150";"180";"181";"1.40555555555555";"41";"41"
"01";"FCFA0060";"27";"28";"8.07407407407407";".";"."
"01";"FCFA0110";"19";"19";"5.42105263157894";".";"."
"01";"FCFA0120";"59";"60";"6.32203389830508";"15";"15"
"01";"FCFA0160";"16";"18";"2.8125";".";"."
"01";"FCFA0190";"25";"25";"9.76";".";"."
"01";"FCFA0210";"172";"174";"4.21511627906976";"71";"72"
"01";"FCFA0220";"15";"15";"7.33333333333333";".";"."
"01";"FCFA0290";"61";"61";"7.27868852459016";".";"."
"01";"FCFC0010";"18";"18";"6.33333333333333";".";"."
"01";"FCFC0030";"102";"113";"5.7156862745098";".";"."
"01";"FCFC0040";"14";"14";"6.07142857142857";".";"."
"01";"FCFC0050";"12";"12";"2.58333333333333";".";"."
"01";"FCQX0040";"191";"203";"9.62303664921466";"37";"38"
"01";"FCQX0050";"157";"166";"1.54140127388535";"73";"76"
"01";"FCQX0060";"226";"230";"5.36725663716814";"28";"28"
"01";"FCQX0070";"21";"21";"1.28571428571428";".";"."
"01";"FCQX0080";"36";"36";"1.77777777777777";"13";"13"
"01";"FCQX0100";"98";"99";"7.0204081632653";".";"."
"01";"FCQX0110";"13";"13";"10";".";"."
"01";"FCQX0120";"38";"38";"8.13157894736842";".";"."
"01";"FCQX0280";"21";"24";"8.19047619047619";".";"."
"01";"FDHB0010";"38";"40";"12.3947368421052";"11";"11"
"01";"FDHB0040";"32";"33";"19.1875";".";"."
"01";"FDHB0060";"151";"152";"8.63576158940397";"72";"72"
"01";"FDQX0070";"74";"76";"18.8243243243243";".";"."
"01";"FEHB0010";"267";"2662";"29.4831460674157";".";"."
"01";"FEJF0020";"40";"185";"21.65";".";"."
"01";"FEJF0030";"145";"146";"1.36551724137931";"120";"120"
"01";"FEJF0040";"79";"81";"0.83544303797468";"73";"73"
"01";"FEJF0060";"60";"69";"0.66666666666666";"56";"65"
"01";"FELF0010";"30";"33";"16.0333333333333";".";"."
"01";"FELF0020";"64";"157";"44.828125";".";"."
"01";"FELF0030";"155";"210";"23.4838709677419";".";"."
"01";"FELF0040";"394";"566";"19.5152284263959";"50";"50"
"01";"FELF0060";"286";"421";"14.9580419580419";"26";"26"
"01";"FELF0070";"178";"386";"48.2865168539325";".";"."
"01";"FELF0110";"4221";"5596";"11.3392561004501";"548";"587"
"01";"FELF0120";"155";"163";"2.17419354838709";"129";"130"
"01";"FEPF0030";"468";"470";"0.79059829059829";"429";"430"
"01";"FFFA0010";"16";"16";"14.3125";".";"."
"01";"FGRB0010";"49";"49";"0";"49";"49"
"01";"FGRB0020";"54";"54";"0";"54";"54"
"01";"FGRB0030";"106";"106";"0";"106";"106"
"01";"FGRB0060";"14";"14";"0.07142857142857";"13";"13"
"01";"FGRD0020";"29";"29";"0";"29";"29"
"01";"FGRD0030";"109";"109";"0.06422018348623";"108";"108"
"01";"GABD0010";"22";"25";"2.86363636363636";".";"."
"01";"GABD0020";"44";"46";"4.15909090909091";".";"."
"01";"GAFA0050";"15";"15";"2.6";".";"."
"01";"GAFA0070";"40";"41";"0.425";"33";"33"
"01";"GAFD0010";"28";"29";"0.60714285714285";"19";"20"
"01";"GAFD0020";"27";"30";"1.33333333333333";".";"."
"01";"GAJA0020";"12";"12";"4";".";"."
"01";"GAMA0070";"68";"69";"1.63235294117647";"20";"20"
"01";"GAMA0120";"12";"12";"0.75";".";"."
"01";"GAMA0180";"36";"40";"0.19444444444444";"33";"37"
"01";"GAME0010";"95";"97";"0.76842105263157";"55";"55"
"01";"GAND0010";"59";"59";"0.35593220338983";"48";"48"
"01";"GAQE0010";"143";"143";"7.006993006993";"26";"26"
