"reg";"acte";"nb_actes";"nb_sej_0_nuit";"dms"
"24";"HSLD0020";"18923";"34";"24.7562744004461"
"24";"HSLF0010";"9022";".";"25.8966789667896"
"24";"HSLF0020";"16461";"23";"21.8119950279676"
"24";"HSLF0030";"3482";"191";"26.1565836298932"
"24";"HZHE0010";"219";"111";"6.56221198156682"
"24";"HZHE0020";"14722";"10067";"2.49398284931901"
"24";"HZHE0040";"181";"147";"0.84831460674157"
"24";"HZHE0050";"420";"320";"1.6208651399491"
"24";"HZMP0020";"54";".";"20.2916666666666"
"24";"HZQM0010";"85";"15";"11.6578947368421"
"24";"JACH0010";"280";"23";"12.4272727272727"
"24";"JACH0020";"22";".";"22.7647058823529"
"24";"JAEA0030";"150";".";"14.3648648648648"
"24";"JAFA0080";"28";".";"6.82142857142857"
"24";"JAFA0090";"47";".";"10.6222222222222"
"24";"JAFA0150";"26";".";"16.5"
"24";"JAFA0190";"41";".";"8.625"
"24";"JAFA0200";"82";".";"3.89024390243902"
"24";"JAFA0230";"15";".";"14.5333333333333"
"24";"JAFA0290";"42";".";"11.0238095238095"
"24";"JAFA0320";"16";".";"11.875"
"24";"JAFC0010";"41";".";"8.56097560975609"
"24";"JAFC0030";"14";".";"4.85714285714285"
"24";"JAFC0050";"150";".";"5.63758389261745"
"24";"JAFC0060";"43";".";"6.97674418604651"
"24";"JAFC0080";"23";".";"3.26086956521739"
"24";"JAFC0100";"44";".";"7.13636363636363"
"24";"JAFC0190";"82";".";"7.08536585365853"
"24";"JAGF0030";"28";".";"6.64285714285714"
"24";"JAHB0010";"29";".";"4.3103448275862"
"24";"JAHJ0060";"474";"193";"5.9913606911447"
"24";"JAKD0010";"59";"11";"15.9767441860465"
"24";"JANE0020";"828";"404";"0.90765492102065"
"24";"JANE0050";"495";"223";"1.47454175152749"
"24";"JANM0010";"574";"524";"0.16027874564459"
"24";"JANM0020";"411";"396";"0.04379562043795"
"24";"JAQJ0010";"274";"13";"13.0449438202247"
"24";"JAQL0020";"38";"35";"0.84210526315789"
"24";"JAQL0030";"11";"11";"0"
"24";"JAQM0010";"498";"31";"9.58775510204081"
"24";"JAQM0020";"1642";"244";"9.03012048192771"
"24";"JAQM0030";"2123";"258";"10.496641074856"
"24";"JAQM0040";"4136";"247";"10.8740573152337"
"24";"JAQX0040";"218";".";"8.52534562211981"
"24";"JAQX0050";"210";".";"6.60576923076923"
"24";"JAQX0060";"413";"158";"6.0735294117647"
"24";"JBFA0020";"20";".";"7.25"
"24";"JBFC0010";"25";".";"4.92"
"24";"JBHE0010";"52";"21";"1.69230769230769"
"24";"JBMC0010";"44";".";"4"
"24";"JBPE0010";"11";".";"0.72727272727272"
"24";"JBQE0010";"184";"79";"1.63535911602209"
"24";"JBQH0020";"920";"279";"3.09181415929203"
"24";"JBQH0030";"33";".";"16"
"24";"JCAE0010";"453";"163";"1.56194690265486"
"24";"JCAH0010";"33";".";"3.1875"
"24";"JCCA0020";"18";".";"18.4"
"24";"JCEA0020";"14";".";"6.64285714285714"
"24";"JCEE0010";"136";".";"2.70833333333333"
"24";"JCGE0010";"702";"184";"1.53025936599423"
"24";"JCGE0020";"11";".";"1.27272727272727"
"24";"JCGE0030";"193";"160";"1.77486910994764"
"24";"JCGE0040";"445";"260";"1.88505747126436"
"24";"JCGE0050";"244";"81";"1.55833333333333"
"24";"JCGE0060";"591";"193";"1.22203389830508"
"24";"JCKD0010";"36";".";"10.7037037037037"
"24";"JCKE0010";"187";"77";"3.67058823529411"
"24";"JCKE0020";"726";"326";"2.07993966817496"
"24";"JCLD0010";"16";".";"15.25"
"24";"JCLE0010";"320";"46";"4.15032679738562"
"24";"JCLE0020";"3010";"780";"3.07108350586611"
"24";"JCLE0030";"15";".";"7.69230769230769"
"24";"JCLE0040";"79";"56";"0.09677419354838"
"24";"JCLH0010";"13";".";"9.18181818181818"
"24";"JCNM0010";"79";"72";"0.24050632911392"
"24";"JCNM0020";"80";"71";"0.275"
"24";"JCPA0010";"12";".";"8.66666666666666"
"24";"JCPA0020";"102";".";"11.5"
"24";"JCPC0020";"204";".";"5.94581280788177"
"24";"JCPD0010";"16";".";"6.25"
"24";"JCPE0010";"15";".";"1.06666666666666"
"24";"JCQE0020";"12";".";"2.33333333333333"
"24";"JCQE0030";"376";"125";"2.49453551912568"
"24";"JDAD0010";"24";".";"1.45833333333333"
"24";"JDCA0020";"71";".";"9.08450704225352"
"24";"JDCA0030";"42";".";"12.3414634146341"
"24";"JDCC0160";"19";".";"10.7368421052631"
"24";"JDCJ0010";"93";".";"8.20652173913043"
"24";"JDDA0030";"61";"35";"0.63934426229508"
"24";"JDDB0050";"1156";"625";"0.98696785403996"
"24";"JDDB0070";"219";"102";"1.02283105022831"
"24";"JDFA0010";"11";".";"15.7272727272727"
"24";"JDFA0020";"11";".";"5.81818181818181"
"24";"JDFA0070";"12";".";"2.66666666666666"
"24";"JDFA0080";"49";".";"20.7142857142857"
"24";"JDFA0110";"31";".";"15.5"
"24";"JDFA0210";"16";".";"18.3125"
"24";"JDFA0250";"54";".";"16.2592592592592"
"24";"JDFC0230";"11";".";"9.54545454545454"
"24";"JDFE0010";"1504";"31";"4.31367292225201"
"24";"JDFE0020";"912";"71";"3.13186813186813"
"24";"JDFE0030";"453";".";"3.67184035476718"
"24";"JDGE0010";"339";"35";"3.22551928783382"
"24";"JDHE0010";"12";".";"2.2"
"24";"JDHE0020";"45";"11";"3.08888888888888"
"24";"JDHE0030";"15";".";"2.53333333333333"
"24";"JDJD0010";"7553";"360";"5.74153948241539"
"24";"JDJD0020";"238";".";"7.23555555555555"
"24";"JDJE0010";"264";".";"10.5254901960784"
"24";"JDKD0010";"23";".";"13.590909090909"
"24";"JDKD0020";"274";"38";"17.375"
"24";"JDLD0010";"10684";"661";"9.7927807486631"
"24";"JDLD0020";"1208";"1188";"0.07622203811101"
"24";"JDLE3320";"245";"212";"0.26639344262295"
"24";"JDLF0010";"254";".";"7.83018867924528"
"24";"JDMA0030";"38";".";"4.73684210526315"
"24";"JDNE0010";"179";"12";"5.76878612716763"
"24";"JDPA0020";"31";".";"6.58064516129032"
"24";"JDPE0020";"200";"22";"3.13065326633165"
"24";"JDQD0010";"36";".";"4.77777777777777"
"24";"JDQE0010";"475";"103";"9.14649681528662"
"24";"JDQE0030";"220";"109";"3.1788990825688"
"24";"JDQH0010";"90";".";"12.7954545454545"
"24";"JDQH0020";"18";".";"13.2941176470588"
"24";"JDQJ0010";"22";".";"6.45454545454545"
"24";"JDQJ0020";"20";".";"12.8"
"24";"JDQJ0030";"231";"128";"5.78695652173913"
"24";"JDQM0010";"913";"28";"12.4051841746248"
"24";"JDQX0020";"1790";"67";"3.54126895002807"
"24";"JDQX0040";"30";".";"16.6666666666666"
"24";"JDQX0050";"13";".";"16.6923076923076"
"24";"JDSA0110";"11";".";"15.9"
"24";"JEAD0010";"140";"39";"4.66666666666666"
"24";"JEFA0020";"25";".";"2.52"
"24";"JEFA0030";"27";"11";"1.11111111111111"
"24";"JEFE0010";"13";".";"2.15384615384615"
"24";"JELA0020";"49";".";"2.16666666666666"
"24";"JELB0030";"15";".";"1.26666666666666"
"24";"JELE0030";"11";".";"4.63636363636363"
"24";"JEMA0110";"31";"29";"0.12903225806451"
"24";"JEMA0140";"31";".";"3.48387096774193"
"24";"JEMA0170";"11";".";"1"
"24";"JEMA0190";"12";".";"6.08333333333333"
"24";"JEMA0210";"33";".";"3.81818181818181"
"24";"JEPA0010";"13";".";"1.3076923076923"
"24";"JEPA0070";"42";".";"2.45238095238095"
"24";"JEPD0010";"19";".";"4.10526315789473"
"24";"JEPD0020";"37";".";"2.62162162162162"
"24";"JEPE0020";"366";"67";"3.55401662049861"
"24";"JEQX0050";"13";".";"9.83333333333333"
"24";"JESA0030";"16";".";"3.375"
"24";"JFFA0100";"11";".";"6.72727272727272"
"24";"JFFC0020";"25";".";"6.52"
"24";"JFJA0010";"17";".";"16.5294117647058"
"24";"JGFA0050";"193";".";"8.55440414507772"
"24";"JGFA0060";"132";".";"8.12213740458015"
"24";"JGFA0090";"31";".";"7.66666666666666"
"24";"JGFA0140";"121";".";"7.44166666666666"
"24";"JGFC0010";"472";".";"5.02330508474576"
"24";"JGFE0230";"2357";"11";"4.51666666666666"
"24";"JGFE3650";"585";"188";"2.04444444444444"
"24";"JGHJ0010";"1604";"1321";"1.07418952618453"
"24";"JGNE1710";"259";"67";"1.49420849420849"
"24";"JGNJ9000";"34";".";"2.3235294117647"
"24";"JGNL0010";"30";".";"1.93333333333333"
"24";"JGQJ0010";"768";"565";"2.49340369393139"
"24";"JGQX0010";"1991";"43";"4.24760463943519"
"24";"JGQX0040";"516";".";"5.64341085271317"
"24";"JGQX0050";"77";".";"17.5714285714285"
"24";"JHBA0010";"105";"60";"1.07619047619047"
"24";"JHDA0010";"198";"112";"0.53370786516853"
"24";"JHEA0010";"78";".";"0.15277777777777"
"24";"JHEA0020";"347";"287";"0.1089108910891"
"24";"JHEA0040";"26";"22";"0.15384615384615"
"24";"JHEA0090";"36";".";"0.86111111111111"
"24";"JHEA0100";"159";"53";"0.77215189873417"
"24";"JHFA0010";"125";"92";"0.38709677419354"
"24";"JHFA0040";"204";"144";"0.47448979591836"
"24";"JHFA0050";"41";"14";"3.53846153846153"
"24";"JHFA0060";"15";".";"1"
"24";"JHFA0080";"112";"42";"2.53"
"24";"JHFA0090";"2291";"2162";"0.23531989482909"
"24";"JHFA0100";"26";".";"5.8076923076923"
"24";"JHFA0120";"22";"14";"0.4090909090909"
"24";"JHFA0130";"342";"215";"0.64741641337386"
"24";"JHFA0140";"34";"29";"0.41176470588235"
"24";"JHFA0160";"11";".";"6.33333333333333"
"24";"JHFA0170";"77";"13";"3.59154929577464"
"24";"JHFA0180";"51";"38";"0.7"
"24";"JHFA0190";"81";"55";"0.7037037037037"
"24";"JHHA0030";"24";"23";"0.04166666666666"
"24";"JHJA0010";"80";".";"4.54430379746835"
"24";"JHLA0050";"41";"27";"0.70731707317073"
"24";"JHMA0010";"275";".";"0.76277372262773"
"24";"JHMA0030";"104";"92";"0.625"
"24";"JHPA0010";"833";"805";"0.10084033613445"
"24";"JHPA0020";"11";".";"1.27272727272727"
"24";"JHPA0030";"16";".";"1.5625"
"24";"JHQA0020";"42";".";"2.80487804878048"
"24";"JHQA0030";"16";"15";"0.0625"
"24";"JHQM0010";"336";"22";"7.78504672897196"
"24";"JHQX0040";"25";"12";"1.68"
"24";"JHQX0050";"62";"23";"1.74193548387096"
"24";"JHSA0010";"108";"100";"0.02912621359223"
"24";"JHSB0010";"62";"59";"0.01666666666666"
"24";"JJCA0010";"14";".";"5.14285714285714"
"24";"JJCC0010";"55";"23";"1.33333333333333"
"24";"JJEC0010";"19";".";"1.84210526315789"
"24";"JJFA0010";"11";".";"4.45454545454545"
"24";"JJFA0030";"31";".";"11.1612903225806"
"24";"JJFA0040";"215";".";"7.10285714285714"
"24";"JJFA0050";"19";".";"9.47368421052631"
"24";"JJFA0070";"84";".";"5.10975609756097"
"24";"JJFA0080";"48";".";"5.52083333333333"
"24";"JJFC0010";"176";".";"2.07386363636363"
"24";"JJFC0020";"14";".";"1.07142857142857"
"24";"JJFC0030";"451";"76";"2.04090909090909"
"24";"JJFC0040";"23";".";"3.78260869565217"
"24";"JJFC0060";"444";"105";"1.85359801488833"
"24";"JJFC0080";"77";"14";"2.12987012987013"
"24";"JJFC0090";"43";".";"2.86046511627907"
"24";"JJFC0100";"702";"89";"2.11111111111111"
"24";"JJFJ0010";"1778";"1748";"0.05855855855855"
"24";"JJJA0010";"45";".";"5.62222222222222"
"24";"JJJC0010";"170";"71";"2.49411764705882"
"24";"JJPA0030";"114";".";"5.28070175438596"
"24";"JJPC0010";"48";".";"2.41666666666666"
"24";"JJPC0020";"21";"11";"1.09523809523809"
"24";"JJPC0030";"683";"521";"0.35190615835777"
"24";"JJPE0010";"192";"190";"0.01041666666666"
"24";"JJQC0010";"11";".";"1.81818181818181"
"24";"JJQX0040";"145";".";"4.80689655172413"
"24";"JJQX0050";"111";".";"3.32432432432432"
"24";"JJQX0080";"18";".";"2.66666666666666"
"24";"JKCD0010";"16";".";"1.875"
"24";"JKDA0030";"18";".";"5.44444444444444"
"24";"JKDC0010";"233";"14";"2.63793103448275"
"24";"JKDC0150";"60";".";"2.66666666666666"
"24";"JKFA0020";"142";".";"4.47183098591549"
"24";"JKFA0040";"12";".";"5.66666666666666"
"24";"JKFA0050";"101";".";"3.5049504950495"
"24";"JKFA0060";"171";".";"3.88888888888888"
"24";"JKFA0070";"65";".";"3.7076923076923"
"24";"JKFA0080";"11";".";"1.72727272727272"
"24";"JKFA0130";"14";".";"4.21428571428571"
"24";"JKFA0150";"248";".";"5.48780487804878"
"24";"JKFA0160";"45";".";"4.68888888888888"
"24";"JKFA0180";"134";".";"3.96268656716417"
"24";"JKFA0200";"42";".";"4.42857142857142"
"24";"JKFA0210";"25";".";"3.52"
"24";"JKFA0220";"86";".";"4.62790697674418"
"24";"JKFA0240";"19";".";"4.89473684210526"
"24";"JKFA0250";"107";".";"4.09523809523809"
"24";"JKFA0260";"318";".";"3.22641509433962"
"24";"JKFA0270";"111";".";"8.53153153153153"
"24";"JKFA0280";"375";".";"6.312"
"24";"JKFA0310";"1126";"1025";"0.11288888888888"
"24";"JKFA0320";"24";".";"5.875"
"24";"JKFC0030";"159";".";"3.35220125786163"
"24";"JKFC0040";"26";".";"2.42307692307692"
"24";"JKFC0050";"168";".";"2.86309523809523"
"24";"JKFD0010";"32";".";"0.46875"
"24";"JKFD0020";"22";".";"0.4090909090909"
"24";"JKFE0010";"727";"613";"0.25757575757575"
"24";"JKFE0020";"492";"413";"0.24285714285714"
"24";"JKGC0010";"42";".";"0.8095238095238"
"24";"JKGD0010";"199";"166";"0.34343434343434"
"24";"JKGD0020";"213";"118";"1.3254716981132"
"24";"JKGD0030";"238";"197";"0.77966101694915"
"24";"JKGD0040";"65";"30";"1.515625"
"24";"JKGE0010";"117";"110";"0.13675213675213"
"24";"JKHA0010";"27";".";"8.44444444444444"
"24";"JKHA0020";"29";"16";"9.72413793103448"
"24";"JKHD0010";"200";"37";"6.785"
"24";"JKKD0010";"62";"51";"0.35483870967741"
"24";"JKLD0010";"584";"533";"0.26243567753001"
"24";"JKND0010";"195";"167";"0.22051282051282"
"24";"JKND0020";"68";"61";"0.13235294117647"
"24";"JKND0030";"54";"52";"0.09259259259259"
"24";"JKNE0010";"849";"705";"0.2939787485242"
"24";"JKNL0020";"42";".";"3.54761904761904"
"24";"JKPD0010";"11";".";"0.9090909090909"
"24";"JKPE0010";"11";".";"0.18181818181818"
"24";"JKPE0020";"27";"21";"0.22222222222222"
"24";"JKQE0010";"1038";"865";"0.59806763285024"
"24";"JKQE0020";"374";"297";"0.48663101604278"
"24";"JKQX0010";"11";".";"9.09090909090909"
"24";"JKQX0040";"153";".";"4.4313725490196"
"24";"JKQX0050";"314";".";"5.12460063897763"
"24";"JKQX0070";"652";"593";"0.11520737327188"
"24";"JKQX0080";"108";"24";"13.6822429906542"
"24";"JKQX0200";"63";".";"8.34920634920635"
"24";"JLCA0030";"20";".";"3.45"
"24";"JLCA0040";"89";"13";"2.56818181818181"
"24";"JLCA0050";"225";".";"3.72888888888888"
"24";"JLCA0070";"164";".";"3.03658536585365"
"24";"JLCA0080";"53";"17";"4.24528301886792"
"24";"JLCA0090";"41";".";"3.24390243902439"
"24";"JLDA0010";"46";".";"3.95555555555555"
"24";"JLDA0020";"390";".";"3.19794344473007"
"24";"JLDA0040";"11";".";"4.72727272727272"
"24";"JLDC0150";"267";".";"2.6816479400749"
"24";"JLFA0020";"44";"31";"1.04651162790697"
"24";"JLFD0010";"18";"15";"0.22222222222222"
"24";"JLGE0010";"54";"26";"1.62264150943396"
"24";"JLHA0010";"14";".";"6.78571428571428"
"24";"JLJA0010";"14";".";"6.5"
"24";"JLJB0010";"55";"20";"1.38181818181818"
"24";"JLND0020";"28";"22";"0.04347826086956"
"24";"JLNL0021";"160";"121";"0.42647058823529"
"24";"JLNL0022";"281";"212";"0.25550660792951"
"24";"JLQE0020";"54";"47";"3.32075471698113"
"24";"JLSD0010";"17";".";"6.05882352941176"
"24";"JMBA0010";"44";".";"2.93181818181818"
"24";"JMCA0010";"30";".";"4.75862068965517"
"24";"JMCA0020";"9598";"56";"4.39736759636477"
"24";"JMCA0030";"172";".";"4.83720930232558"
"24";"JMCA0050";"24";".";"3.34782608695652"
"24";"JMDA0010";"26";".";"3.03846153846153"
"24";"JMFA0010";"103";"64";"0.45631067961165"
"24";"JMFA0020";"108";"88";"0.41509433962264"
"24";"JMFA0030";"26";".";"2.53846153846153"
"24";"JMHA0010";"18";"14";"0.27777777777777"
"24";"JMMA0020";"40";".";"0.45"
"24";"JMMA0050";"103";".";"0.35164835164835"
"24";"JMPA0010";"182";"50";"1.10555555555555"
"24";"JMPA0050";"38";"13";"1.59459459459459"
"24";"JMPA0060";"3273";"11";"4.79987760097919"
"24";"JMQX0050";"15";".";"5.53333333333333"
"24";"JNBD0010";"85";"25";"2.30588235294117"
"24";"JNBD0020";"222";".";"5.73636363636363"
"24";"JNCA0010";"41";".";"5.51219512195121"
"24";"JNCA0020";"14";".";"6.42857142857143"
"24";"JNGD0020";"27";".";"8.55555555555555"
"24";"JNJD0010";"202";"31";"1.97512437810945"
"24";"JNJD0020";"2939";"2517";"0.21513808387316"
"24";"JNJP0010";"4029";"3615";"0.12241851206767"
"24";"JNMD0010";"272";"128";"0.96691176470588"
"24";"JNMD0020";"1424";".";"4.69214437367303"
"24";"JNQD0010";"816";".";"5.5043156596794"
"24";"JNQM0010";"179";"24";"2.39520958083832"
"24";"JPGD0010";"955";".";"4.84696016771488"
"24";"JPHB0020";"132";"130";"0.01515151515151"
"24";"JPHJ0020";"46";"28";"3.2391304347826"
"24";"JPJB0010";"31";"12";"3.58064516129032"
"24";"JPQX0070";"917";".";"6.42128603104213"
"24";"JPQX0190";"54";".";"11.4259259259259"
"24";"JQED0010";"57";".";"11.5263157894736"
"24";"JQED0020";"107";".";"4.80373831775701"
"24";"JQEP0010";"94";"72";"1.5"
"24";"JQGA0020";"1674";".";"6.52389486260454"
"24";"JQGA0030";"2261";".";"6.41098317094774"
"24";"JQGA0040";"723";".";"8.63208852005532"
"24";"JQGD0010";"75";".";"5.42666666666666"
"24";"JQGD0020";"73";".";"9.83561643835616"
"24";"JQGD0030";"39";".";"5.84615384615384"
"24";"JQGD0040";"35";".";"4.77142857142857"
"24";"JQGD0060";"340";".";"5.2"
"24";"JQGD0070";"119";".";"6.70588235294117"
"24";"JQGD0080";"25";".";"6.36"
"24";"JQGD0090";"1842";".";"4.9189777052746"
"24";"JQGD0100";"8048";"25";"4.89987546699875"
"24";"JQGD0120";"12003";"92";"4.00050096017366"
"24";"JQGD0130";"14";".";"4.92857142857142"
"24";"JQHB0010";"123";".";"5"
"24";"JQHF0020";"13";".";"3.3076923076923"
"24";"JQLF0030";"66";".";"2.8"
"24";"JQQJ0370";"899";"44";"5.83397190293742"
"24";"JQQM0010";"289";"39";"4.26449275362318"
"24";"JQQM0020";"30";".";"6.63333333333333"
"24";"JQQM0030";"369";".";"4.83035714285714"
"24";"JQQM0100";"36";".";"3"
"24";"JQQM0160";"159";".";"14.0588235294117"
"24";"JQQM0170";"40";".";"19.1538461538461"
"24";"JQQM0180";"46";".";"10.0454545454545"
"24";"JQQM0190";"24";".";"11.6521739130434"
"24";"JQQP0010";"23981";"367";"5.18657534246575"
"24";"JQQP0990";"663";".";"5.41628959276018"
"24";"JQQX0030";"14";"12";"0.28571428571428"
"24";"JQQX0050";"54";"34";"1.52830188679245"
"24";"JQQX1090";"649";"482";"0.43276661514683"
"24";"JRGA0010";"49";"25";"1.02083333333333"
"24";"JRRD0010";"15";".";"1"
"24";"JVJB0010";"788";"50";"8.6788990825688"
"24";"JVJB0020";"249";".";"51.2222222222222"
"24";"JVJF0020";"3648";"1086";"10.0481317289423"
"24";"JVJF0040";"86716";"81812";"0.20240828110696"
"24";"JVJF0050";"2030";"137";"25.3"
"24";"JVJF0070";"11";".";"116"
"24";"JVJF0080";"47745";"46825";"0.13140419366523"
"24";"JVRP0040";"966";"929";"0.23390894819466"
"24";"JVRP0070";"80";".";"3.82142857142857"
"24";"JVRP0080";"361";"256";"3.76271186440678"
"24";"JZNP0010";"15";".";"0.26666666666666"
"24";"JZNP0020";"11";"11";"0"
"24";"JZQH0020";"30";".";"8.20689655172414"
"24";"KAFA0010";"54";".";"8.68518518518518"
"24";"KCFA0010";"36";".";"1.63888888888888"
"24";"KCFA0050";"806";".";"2.7276119402985"
"24";"KCFA0080";"323";"51";"1.61180124223602"
"24";"KCFA0110";"59";".";"1.81355932203389"
"24";"KCHJ0010";"14";".";"14.7142857142857"
"24";"KCMA0010";"53";".";"1.92452830188679"
"24";"KCNL0030";"64";".";"3.21875"
"24";"KCNL0040";"61";".";"2.81666666666666"
"24";"KCQL0010";"11";".";"5.36363636363636"
"24";"KCQL0030";"39";".";"19.7692307692307"
"24";"KCQM0010";"888";"152";"12.7563636363636"
"24";"KCQX0040";"418";".";"2.80861244019138"
"24";"KCQX0050";"177";"14";"1.94350282485875"
"24";"KDFA0020";"66";"11";"1.92307692307692"
"24";"KDFC0010";"13";".";"4.76923076923077"
"24";"KDQA0010";"50";"23";"1.32"
"24";"KDQL0010";"40";".";"14.025"
"24";"KDQM0010";"95";"54";"10.4285714285714"
"24";"KDQX0050";"42";".";"2.07142857142857"
"24";"KEFA0020";"18";".";"20.0555555555555"
"24";"KEFC0020";"32";".";"4.8125"
"24";"KEQX0040";"42";".";"9.21428571428571"
"24";"LABA0040";"34";"15";"2.11764705882352"
"24";"LACA0020";"17";".";"10.4117647058823"
"24";"LACA0030";"29";".";"9.17241379310345"
"24";"LACA0120";"11";".";"15.1818181818181"
"24";"LACB0020";"14";".";"10.5714285714285"
"24";"LAEA0070";"19";"17";"0.21052631578947"
"24";"LAEP0010";"19";".";"2.1578947368421"
"24";"LAEP0020";"289";"252";"0.50519031141868"
"24";"LAFA0120";"12";".";"0.83333333333333"
"24";"LAFA0150";"11";".";"0.72727272727272"
"24";"LAFA0160";"13";".";"0.69230769230769"
"24";"LAFA0170";"34";"14";"1.5"
"24";"LAFA0180";"36";".";"1.11111111111111"
"24";"LAFA0190";"45";"17";"0.75555555555555"
"24";"LAFA0200";"21";".";"1.52380952380952"
"24";"LAFA0210";"112";"32";"0.86111111111111"
"24";"LAFA0220";"71";"14";"0.98591549295774"
"24";"LAFA0230";"64";"40";"0.40625"
"24";"LAFA0240";"35";".";"1.17142857142857"
"24";"LAFA9000";"27";".";"30.037037037037"
"24";"LAGA0020";"41";"31";"0.53658536585365"
"24";"LAGA0030";"57";"42";"1.08928571428571"
"24";"LAGA0050";"36";"20";"1.91666666666666"
"24";"LAHA0020";"17";"11";"0.88235294117647"
"24";"LAMA0030";"11";".";"7.63636363636363"
"24";"LAMA0070";"79";".";"6.11688311688311"
"24";"LAMA0090";"37";".";"7.02702702702702"
"24";"LAPA0050";"16";".";"5.5"
"24";"LAQJ0010";"36";".";"7.80555555555555"
"24";"LAQK0010";"180";".";"2.57142857142857"
"24";"LAQK0020";"124";"47";"7.32231404958677"
"24";"LAQK0030";"2439";"222";"8.48093841642228"
"24";"LAQK0050";"433";".";"7.86046511627907"
"24";"LAQK0090";"68";".";"10.7121212121212"
"24";"LAQK0120";"13";".";"4.75"
"24";"LAQK0130";"757";"58";"9.18428184281843"
"24";"LAQN0010";"479";"100";"12.2537313432835"
"24";"LBCA0010";"19";".";"2"
"24";"LBCA0060";"36";".";"5.5"
"24";"LBCA0070";"13";".";"11.1818181818181"
"24";"LBCB0020";"11";".";"3.27272727272727"
"24";"LBFA0020";"84";"50";"0.60493827160493"
"24";"LBFA0080";"13";".";"3.46153846153846"
"24";"LBFA0100";"46";".";"2.17391304347826"
"24";"LBFA0120";"15";".";"1.2"
"24";"LBFA0150";"47";"27";"0.93617021276595"
"24";"LBFA0180";"22";".";"1.27272727272727"
"24";"LBFA0230";"600";"414";"0.60961538461538"
"24";"LBFA0300";"147";"112";"0.34265734265734"
"24";"LBLP0010";"170";".";"2.78823529411764"
"24";"LBPA0010";"111";".";"1.88288288288288"
"24";"LBPA0040";"44";".";"3.22727272727272"
"24";"LBPA0050";"32";".";"1.96875"
"24";"LBPA0120";"38";".";"1.81081081081081"
"24";"LBPA0130";"21";".";"2.33333333333333"
"24";"LBPA0150";"45";".";"2.15555555555555"
"24";"LBPA0290";"11";".";"2.36363636363636"
"24";"LBPA0320";"15";".";"1.8"
"24";"LBPA0340";"11";".";"1.09090909090909"
"24";"LBPA0370";"18";".";"2.5"
"24";"LBPA0400";"29";".";"3.06896551724138"
"24";"LBPA0420";"234";".";"2.53846153846153"
"24";"LBPA0430";"25";".";"2.16"
"24";"LCFA0030";"26";"22";"0.28"
"24";"LCFA0040";"11";".";"0.09090909090909"
"24";"LCFA0080";"23";".";"1.4090909090909"
"24";"LCFA0090";"45";"33";"0.61363636363636"
"24";"LCFA0110";"29";".";"1.20689655172413"
"24";"LCJA0020";"16";".";"7.35714285714285"
"24";"LCJA0030";"48";".";"4.1875"
"24";"LCJA0040";"58";"34";"1.45454545454545"
"24";"LCLB0010";"64";"64";"0"
"24";"LCPA0010";"30";".";"4"
"24";"LCQH0010";"849";"45";"12.04125"
"24";"LCQJ0010";"30";"11";"7.10344827586207"
"24";"LCQK0010";"75";".";"13.9866666666666"
"24";"LCQK0020";"30";".";"16.9666666666666"
"24";"LDAA0010";"16";".";"9.4375"
"24";"LDCA0110";"29";".";"11.6428571428571"
"24";"LDCA0130";"81";".";"6.65432098765432"
"24";"LDEB0020";"28";".";"18.4642857142857"
"24";"LDFA0020";"197";".";"3.24365482233502"
"24";"LDFA0030";"12";".";"20.3333333333333"
"24";"LDFA0060";"14";".";"3.21428571428571"
"24";"LDFA0070";"96";".";"3.69791666666666"
"24";"LDFA0080";"150";".";"3.18666666666666"
"24";"LDFA0090";"12";".";"9.16666666666666"
"24";"LDFA0110";"21";".";"2.8095238095238"
"24";"LDMP0010";"72";"14";"3"
"24";"LDMP0020";"71";".";"7.84126984126984"
"24";"LDMP0030";"20";".";"10.5"
"24";"LDPA0010";"17";".";"7.88235294117647"
"24";"LDPA0080";"20";".";"3.1"
"24";"LDQK0010";"1029";"54";"8.25442477876106"
"24";"LDQK0020";"886";"99";"6.52083333333333"
"24";"LDQK0040";"279";"22";"10.0981818181818"
"24";"LDQK0050";"89";".";"6.35955056179775"
"24";"LEMP0010";"385";".";"6.73717948717948"
"24";"LEPA0090";"28";".";"5.10714285714285"
"24";"LEQK0010";"604";"36";"9.0862676056338"
"24";"LEQK0020";"2559";"174";"10.0833333333333"
"24";"LFAA0010";"163";".";"4.58024691358024"
"24";"LFAA0020";"407";".";"5.79606879606879"
"24";"LFDA0040";"39";".";"5.38461538461538"
"24";"LFDA0060";"28";".";"10.6428571428571"
"24";"LFDA0090";"149";".";"6.69444444444444"
"24";"LFFA0010";"649";".";"6.26780185758514"
"24";"LFFA0020";"650";"15";"3.97993827160493"
"24";"LFFA0040";"76";".";"4.14864864864864"
"24";"LFFA0050";"11";".";"3.63636363636363"
"24";"LFFA0060";"167";"15";"3.08982035928143"
"24";"LFFA0100";"27";".";"4.7037037037037"
"24";"LFKA0010";"20";".";"4.25"
"24";"LFMP0010";"74";".";"7.33846153846153"
"24";"LFQK0010";"747";"89";"9.09051724137931"
"24";"LFQK0020";"3390";"179";"9.60216049382716"
"24";"LGQK0010";"155";"24";"8.11188811188811"
"24";"LHCA0020";"29";".";"10.2413793103448"
"24";"LHCA0100";"91";".";"8.38461538461538"
"24";"LHDA0020";"35";".";"5.82857142857142"
