"reg";"acte";"nb_sejsea";"nb_actes";"dms_globale";"nb_sej_0_nuit";"nb_acte_ambu"
"01";"AFPA0010";"16";"17";"14.6875";".";"."
"01";"AGLB0010";"1784";"1803";"1.70964125560538";"1003";"1009"
"01";"AGMA0010";"48";"48";"20.7083333333333";".";"."
"01";"AHCA0030";"12";"12";"2.5";".";"."
"01";"AHCA0120";"13";"13";"1.92307692307692";".";"."
"01";"AHCA0150";"37";"40";"1.72972972972973";".";"."
"01";"AHCA0160";"20";"20";"2.75";".";"."
"01";"AHCA0180";"15";"15";"3.06666666666666";".";"."
"01";"AHCA0230";"69";"70";"1.15942028985507";"32";"32"
"01";"AHEA0160";"12";"12";"0";"12";"12"
"01";"AHLB0090";"12";"15";"4.41666666666666";".";"."
"01";"AHLB0120";"24";"27";"16.5";".";"."
"01";"AHLH0140";"638";"638";"0.02664576802507";"633";"633"
"01";"AHLH0180";"32";"32";"1.125";"25";"25"
"01";"AHPA0090";"1026";"1028";"0.23684210526315";"964";"964"
"01";"AHPA0210";"14";"14";"1.71428571428571";".";"."
"01";"AHPA0220";"142";"144";"0.50704225352112";"124";"124"
"01";"AHPA0230";"21";"21";"0.52380952380952";"15";"15"
"01";"AHPA0280";"191";"191";"0.3979057591623";"150";"150"
"01";"AHQB0250";"73";"73";"3.93150684931506";".";"."
"01";"AHQB0330";"1524";"1542";"3.93766404199475";"22";"22"
"01";"AHQJ0210";"7569";"7667";"1.80842911877394";"4491";"4508"
"01";"AHQP0010";"37";"37";"0";"37";"37"
"01";"AHQP0030";"45";"45";"4.51111111111111";".";"."
"01";"ALQP0030";"4994";"5745";"1.85062074489387";"2572";"2574"
"01";"ALQP0040";"586";"586";"0.63310580204778";"489";"489"
"01";"ALQP0050";"642";"647";"0.49065420560747";"628";"632"
"01";"ALQP0060";"4308";"5211";"1.75441039925719";"2639";"2645"
"01";"AMQP0090";"306";"551";"1.79411764705882";"20";"20"
"01";"AMQP0120";"711";"822";"1.45850914205344";".";"."
"01";"AMQP0130";"542";"553";"1.42988929889298";".";"."
"01";"AMQP0140";"143";"146";"3.43356643356643";".";"."
"01";"ANMP0010";"262";"322";"9.66030534351145";"30";"30"
"01";"ANRP0010";"68";"68";"0";"68";"68"
"01";"AZQP0020";"2958";"3004";"4.58755916159567";".";"."
"01";"AZQX0050";"178";"241";"11.8033707865168";".";"."
"01";"AZRP0010";"161";"179";"0.00621118012422";"160";"178"
"01";"BABA0010";"30";"35";"0.06666666666666";"28";"33"
"01";"BACA0080";"22";"22";"4.18181818181818";".";"."
"01";"BAEA0010";"23";"23";"0.13043478260869";"21";"21"
"01";"BAEA0020";"11";"11";"0.54545454545454";".";"."
"01";"BAFA0050";"12";"15";"0";"12";"15"
"01";"BAFA0060";"30";"31";"0.06666666666666";"28";"29"
"01";"BAFA0080";"32";"32";"0.03125";"31";"31"
"01";"BAFA0090";"17";"17";"0.64705882352941";".";"."
"01";"BAFA0130";"11";"12";"0";"11";"12"
"01";"BAFA0140";"15";"15";"0";"15";"15"
"01";"BAMA0040";"39";"48";"0.33333333333333";"35";"44"
"01";"BCFA0030";"450";"460";"0.02";"441";"451"
"01";"BCFA0050";"54";"54";"0.42592592592592";"52";"52"
"01";"BCFA0080";"23";"23";"0.91304347826086";"21";"21"
"01";"BCFA0090";"33";"33";"0.09090909090909";"32";"32"
"01";"BCLB0010";"78";"93";"0.76923076923076";"64";"64"
"01";"BDCA0040";"14";"15";"2.35714285714285";".";"."
"01";"BDFA0020";"21";"21";"0";"21";"21"
"01";"BDHP0010";"26";"26";"9.19230769230769";".";"."
"01";"BDMA0060";"104";"106";"1.1826923076923";"92";"93"
"01";"BDQP0030";"61";"61";"9.1311475409836";"21";"21"
"01";"BEFA0080";"133";"133";"0.40601503759398";"117";"117"
"01";"BELB0010";"701";"702";"0.17118402282453";"683";"684"
"01";"BENA0020";"88";"88";"0.0340909090909";"85";"85"
"01";"BFEA0010";"42";"42";"0.04761904761904";"40";"40"
"01";"BFGA0010";"36";"36";"0.19444444444444";"31";"31"
"01";"BFGA0050";"24";"24";"0.41666666666666";"19";"19"
"01";"BFGA3680";"102";"102";"0.22549019607843";"93";"93"
"01";"BFGA4270";"11152";"11162";"0.05998923959827";"10753";"10762"
"01";"BFLA0010";"28";"28";"0.46428571428571";"20";"20"
"01";"BFLA0030";"143";"143";"0.23076923076923";"121";"121"
"01";"BFQM0010";"260";"260";"0.0576923076923";"251";"251"
"01";"BGBA0020";"24";"24";"0";"24";"24"
"01";"BGFA0010";"59";"59";"0.83050847457627";"43";"43"
"01";"BGFA0050";"146";"146";"0.08904109589041";"134";"134"
"01";"BGFA0080";"14";"14";"0";"14";"14"
"01";"BGFA0090";"17";"17";"2.64705882352941";"14";"14"
"01";"BGFA0110";"190";"190";"0.28421052631578";"148";"148"
"01";"BGGA0050";"64";"64";"0.1875";"56";"56"
"01";"BGLB0010";"184";"202";"2.1141304347826";"135";"136"
"01";"BGLB0020";"14";"14";"0.35714285714285";"11";"11"
"01";"BGMA0010";"32";"32";"0.65625";"28";"28"
"01";"BGMA0020";"315";"315";"0.4063492063492";"226";"226"
"01";"BGPA0010";"222";"222";"0.2027027027027";"183";"183"
"01";"BGPA0020";"69";"69";"0.23188405797101";"63";"63"
"01";"BGQP0020";"499";"532";"9.16032064128256";"192";"196"
"01";"BGQP0030";"50";"58";"41.1";"11";"11"
"01";"BGQP0040";"90";"118";"60.5222222222222";".";"."
"01";"BGQP0070";"1681";"1687";"2.27721594289113";"1108";"1108"
"01";"BGQP1400";"16";"25";"38.4375";".";"."
"01";"BHGA0060";"22";"22";"2.9090909090909";".";"."
"01";"BHMA0020";"13";"14";"3.76923076923077";".";"."
"01";"BHQB0010";"22";"22";"0.22727272727272";"21";"21"
"01";"BHQP0020";"82";"82";"0.64634146341463";"77";"77"
"01";"BJMA0030";"31";"31";"0.06451612903225";"29";"29"
"01";"BJMA0050";"48";"48";"0.20833333333333";"38";"38"
"01";"BJMA0060";"14";"14";"0.21428571428571";"11";"11"
"01";"BJQP0020";"14";"15";"5.5";".";"."
"01";"BLQP0040";"29";"29";"16.2413793103448";".";"."
"01";"BLQP0100";"258";"267";"12.5077519379844";"50";"50"
"01";"BZQK0010";"290";"309";"8.22413793103448";"67";"70"
"01";"BZQM0010";"3240";"3243";"0.11327160493827";"3118";"3119"
"01";"BZQX0040";"70";"70";"0.02857142857142";"68";"68"
"01";"CAFA0020";"30";"32";"0.13333333333333";"28";"30"
"01";"CAFA0050";"86";"90";"0.09302325581395";"80";"84"
"01";"CAGD0010";"39";"40";"6.97435897435897";"22";"23"
"01";"CAJA0010";"14";"15";"3.85714285714285";".";"."
"01";"CAJA0020";"32";"34";"2.1875";"21";"22"
"01";"CAJD0010";"29";"33";"10.3448275862068";".";"."
"01";"CALD0010";"21";"22";"4.85714285714285";".";"."
"01";"CAMA0110";"16";"16";"1.9375";".";"."
"01";"CAMA0130";"12";"12";"0.08333333333333";"11";"11"
"01";"CAMA0220";"124";"144";"0.09677419354838";"116";"135"
"01";"CBGD0010";"16";"16";"0";"16";"16"
"01";"CBJD0010";"15";"19";"7.06666666666666";".";"."
"01";"CBLD0010";"40";"41";"0.875";"29";"30"
"01";"CBLD0030";"24";"24";"0.41666666666666";"22";"22"
"01";"CBPD0010";"22";"23";"2.36363636363636";"15";"15"
"01";"CBQE0010";"41";"42";"7.95121951219512";"15";"15"
"01";"CDQP0020";"223";"223";"3.34529147982062";".";"."
"01";"CDQP0060";"84";"86";"30.1428571428571";".";"."
"01";"CDQP0090";"2799";"2839";"4.36334405144694";".";"."
"01";"CDQP0100";"13";"13";"2.53846153846153";".";"."
"01";"CDQP0120";"14";"14";"3.78571428571428";".";"."
"01";"CDQP0170";"2066";"2066";"3.45546950629235";"11";"11"
"01";"CDRP0010";"126";"127";"4.19047619047619";".";"."
"01";"CDRP0020";"364";"371";"11.2087912087912";".";"."
"01";"DAHF0010";"22";"24";"7.18181818181818";".";"."
"01";"DAQL0090";"27";"28";"17.3703703703703";".";"."
"01";"DAQL0140";"87";"88";"12.0919540229885";".";"."
"01";"DAQM0030";"11";"11";"8";".";"."
"01";"DAQM9000";"293";"318";"21.4812286689419";"12";"12"
"01";"DAQM9010";"16";"16";"12.5625";".";"."
"01";"DASA0030";"15";"15";"20.8666666666666";".";"."
"01";"DASF0010";"15";"15";"6";".";"."
"01";"DASF0040";"16";"16";"3.3125";".";"."
"01";"DASF0050";"11";"11";"2.63636363636363";".";"."
"01";"DBAF0040";"13";"13";"5";".";"."
"01";"DBKA0060";"64";"64";"21.921875";".";"."
"01";"DBKA0100";"17";"17";"27.8823529411764";".";"."
"01";"DBLF0010";"24";"25";"13.125";".";"."
"01";"DBMA0020";"17";"17";"22.4705882352941";".";"."
"01";"DBMA0030";"34";"34";"21.7941176470588";".";"."
"01";"DBMA0080";"11";"11";"17.5454545454545";".";"."
"01";"DCJA0010";"34";"34";"15.5882352941176";".";"."
"01";"DCJB0010";"19";"22";"21.4210526315789";".";"."
"01";"DCMA0010";"11";"11";"14.9090909090909";".";"."
"01";"DDAF0010";"44";"44";"5.20454545454545";".";"."
"01";"DDAF0040";"51";"52";"6.15686274509804";".";"."
"01";"DDAF0060";"295";"306";"6.25762711864406";".";"."
"01";"DDAF0070";"73";"73";"7.93150684931507";".";"."
"01";"DDAF0080";"583";"622";"4.20583190394511";".";"."
"01";"DDAF0100";"67";"71";"6.46268656716418";".";"."
"01";"DDFF0010";"11";"12";"4";".";"."
"01";"DDMA0090";"14";"14";"13.0714285714285";".";"."
"01";"DDMA0110";"13";"13";"16.6923076923076";".";"."
"01";"DDMA0180";"39";"39";"18";".";"."
"01";"DDMA0210";"11";"11";"16.5454545454545";".";"."
"01";"DDPF0020";"26";"26";"3.65384615384615";".";"."
"01";"DDQF2020";"66";"67";"3.15151515151515";".";"."
"01";"DDQH0090";"2331";"2441";"5.35392535392535";"119";"120"
"01";"DDQH0120";"37";"37";"6.35135135135135";".";"."
"01";"DEKA0010";"158";"166";"2.67721518987341";".";"."
"01";"DEKA0020";"51";"51";"3.84313725490196";".";"."
"01";"DELF0050";"269";"282";"5.23791821561338";".";"."
"01";"DELF0070";"46";"49";"8.26086956521739";".";"."
"01";"DELF0130";"45";"49";"7.2";".";"."
"01";"DELF0140";"29";"30";"5.86206896551724";".";"."
"01";"DELF0150";"18";"18";"3.94444444444444";".";"."
"01";"DELF0160";"26";"26";"7.73076923076923";".";"."
"01";"DELF0170";"18";"19";"6";".";"."
"01";"DEMP0010";"87";"93";"7.6551724137931";".";"."
"01";"DEMP0020";"256";"278";"5.26953125";".";"."
"01";"DENF0150";"15";"16";"4.93333333333333";".";"."
"01";"DEPF0050";"13";"14";"2.84615384615384";".";"."
"01";"DEPF0100";"61";"63";"2.37704918032786";".";"."
"01";"DEPF0120";"140";"144";"2.90714285714285";".";"."
"01";"DEPF0330";"79";"83";"3.46835443037974";".";"."
"01";"DEQA0011";"45";"50";"2.75555555555555";"14";"15"
"01";"DEQA0012";"17";"17";"0.94117647058823";".";"."
"01";"DEQF0010";"19";"20";"4.63157894736842";".";"."
"01";"DEQF0020";"93";"96";"2.6774193548387";".";"."
"01";"DEQF0030";"55";"55";"3.16363636363636";".";"."
"01";"DEQF0040";"78";"80";"3.03846153846153";".";"."
"01";"DEQP0010";"50";"58";"2.92";"12";"13"
"01";"DEQP0030";"32584";"40759";"5.62420206236189";"7981";"8157"
"01";"DEQP0040";"1966";"13172";"12.4130213631739";"77";"78"
"01";"DEQP0050";"1471";"2084";"7.47246770904146";"206";"206"
"01";"DEQP0070";"7629";"43848";"13.3678070520382";"550";"559"
"01";"DEQP0080";"112";"117";"3.60714285714285";".";"."
"01";"DERP0030";"209";"229";"3.54066985645933";".";"."
"01";"DERP0040";"51";"73";"12.4313725490196";".";"."
"01";"DGKA0150";"17";"17";"22.235294117647";".";"."
"01";"DGQH0010";"353";"357";"5.02266288951841";"24";"24"
"01";"DGQH0060";"46";"46";"5.60869565217391";".";"."
"01";"DGQM0010";"196";"200";"8.46938775510204";"58";"62"
"01";"DHLF0010";"318";"505";"39.2012578616352";".";"."
"01";"DHQH0030";"153";"155";"1.54248366013071";"74";"76"
"01";"DHQH0070";"33";"33";"0.03030303030303";"32";"32"
"01";"DHSF0010";"15";"16";"21.1333333333333";".";"."
"01";"DKMD0010";"83";"91";"13.6024096385542";".";"."
"01";"DKMD0020";"88";"104";"17.6818181818181";".";"."
"01";"DKRP0040";"53";"53";"4.16981132075471";"25";"25"
"01";"DZQJ0010";"103";"105";"20.0582524271844";".";"."
"01";"DZQJ0020";"122";"127";"21.7131147540983";".";"."
"01";"DZQJ0060";"55";"66";"26.9272727272727";".";"."
"01";"DZQJ0070";"156";"160";"19.1217948717948";".";"."
"01";"DZQJ0080";"12";"12";"24.9166666666666";".";"."
"01";"DZQJ0090";"23";"23";"14.9565217391304";".";"."
"01";"DZQJ0110";"14";"14";"32.9285714285714";".";"."
"01";"DZQJ9000";"36";"38";"23.2222222222222";".";"."
"01";"DZQM0020";"18";"18";"7.27777777777777";".";"."
"01";"DZQM0050";"3432";"6309";"16.5833333333333";"73";"76"
"01";"DZQM0060";"9317";"9695";"7.49296984007728";"2287";"2295"
"01";"DZQN0010";"17";"17";"10.4117647058823";".";"."
"01";"DZQN0020";"42";"43";"13.1904761904761";".";"."
"01";"EAJF3410";"104";"109";"14.3173076923076";".";"."
"01";"EAQH0020";"1348";"1408";"12.5578635014836";"34";"34"
"01";"EAQM0040";"190";"479";"18.4";"28";"28"
"01";"EASF0100";"22";"22";"24.1818181818181";".";"."
"01";"EASF0110";"13";"14";"5.23076923076923";".";"."
"01";"EBFA0080";"26";"27";"9.88461538461538";".";"."
"01";"EBFA0160";"20";"20";"4.6";".";"."
"01";"EBGA0010";"364";"366";"3.28021978021978";"285";"286"
"01";"EBLA0020";"47";"49";"5.6595744680851";"33";"33"
"01";"EBLA0030";"1463";"1484";"3.2077922077922";"1110";"1121"
"01";"EBQH0020";"179";"195";"8.69273743016759";"25";"27"
"01";"EBQH0040";"499";"515";"17.3887775551102";"36";"36"
"01";"EBQH0060";"928";"1002";"9.76724137931034";"43";"46"
"01";"EBQH0100";"201";"201";"5.54726368159204";".";"."
"01";"EBQJ0010";"15";"15";"18.3333333333333";".";"."
"01";"EBQJ0020";"13";"13";"20.6153846153846";".";"."
"01";"EBQM0010";"595";"603";"14.5428571428571";"53";"55"
"01";"EBQM0020";"5002";"5024";"3.80007996801279";"1086";"1088"
"01";"EBQM0030";"534";"616";"6.94194756554307";"196";"271"
"01";"ECCA0040";"20";"20";"3.35";".";"."
"01";"ECJF0010";"19";"19";"5.78947368421052";".";"."
"01";"ECQH0100";"3976";"4308";"11.1818410462776";"191";"194"
"01";"ECQH0110";"551";"565";"13.4773139745916";"18";"18"
"01";"ECQM0010";"36";"37";"21.8333333333333";".";"."
"01";"ECQM0020";"39";"40";"17.5897435897435";".";"."
"01";"EDAA0030";"29";"29";"14.4827586206896";".";"."
"01";"EDAF0020";"13";"13";"4.61538461538461";".";"."
"01";"EDAF0030";"39";"42";"3.46153846153846";".";"."
"01";"EDFA0070";"13";"13";"6.61538461538461";".";"."
"01";"EDPA0020";"19";"19";"9";".";"."
"01";"EDQH0060";"14";"14";"8.92857142857143";".";"."
"01";"EDQM0010";"782";"816";"15.5255754475703";"200";"207"
"01";"EDSA0010";"14";"14";"10.2142857142857";".";"."
"01";"EDSD0110";"80";"82";"0.8125";"46";"46"
"01";"EDSF0160";"105";"207";"3.08571428571428";".";"."
"01";"EEAF0010";"237";"254";"8.77215189873417";".";"."
"01";"EEAF0030";"124";"131";"8.98387096774193";".";"."
"01";"EEAF0040";"79";"83";"4.13924050632911";".";"."
"01";"EEAF0060";"163";"167";"4.71779141104294";".";"."
"01";"EECA0010";"20";"20";"11.7";".";"."
"01";"EECA0030";"27";"27";"20.037037037037";".";"."
"01";"EECA0090";"20";"20";"12.45";".";"."
"01";"EEFA0010";"46";"46";"20.0652173913043";".";"."
"01";"EEFA0020";"11";"11";"18.5454545454545";".";"."
"01";"EEFA0040";"18";"21";"15.3888888888888";".";"."
"01";"EEPF0010";"59";"73";"2.15254237288135";".";"."
"01";"EEPF0020";"90";"200";"7.65555555555555";".";"."
"01";"EEQH0060";"183";"189";"12.0273224043715";".";"."
"01";"EFAF0020";"355";"408";"0.0338028169014";"350";"401"
"01";"EFQH0050";"172";"176";"0.11046511627906";"165";"168"
"01";"EFQM0010";"594";"666";"30.2239057239057";"13";"13"
"01";"EGED0010";"62";"63";"1.20967741935483";"26";"26"
"01";"EGFA0010";"57";"58";"1.28070175438596";"19";"19"
"01";"EGFA0020";"64";"64";"1.40625";"21";"21"
"01";"EGFA0030";"130";"130";"2.5";"36";"36"
"01";"EGFA0050";"14";"14";"1.92857142857142";".";"."
"01";"EGLF0010";"496";"565";"33.1552419354838";"12";"12"
"01";"EGSF0020";"24";"24";"0.08333333333333";".";"."
"01";"EHNE0010";"99";"102";"4.47474747474747";"27";"28"
"01";"EHNE0020";"49";"55";"10.0204081632653";".";"."
"01";"EJGA0020";"56";"57";"0.76785714285714";"33";"34"
"01";"EJNF0020";"27";"27";"0.81481481481481";"25";"25"
"01";"EJQM0030";"942";"968";"17.608280254777";"84";"84"
"01";"EJQM0040";"1013";"1036";"10.7601184600197";"170";"170"
"01";"EJSF0080";"167";"172";"0.04191616766467";"164";"169"
"01";"EJSF0320";"59";"62";"0.67796610169491";"40";"41"
"01";"EJSF4180";"24";"24";"0";"24";"24"
"01";"EJSF4660";"431";"431";"0.00232018561484";"430";"430"
"01";"EJSF4750";"77";"81";"0";"77";"81"
"01";"EKQH0010";"31";"32";"16.8387096774193";".";"."
"01";"ELQH0020";"170";"192";"14.8941176470588";"12";"12"
"01";"ELQM0010";"193";"194";"0.21243523316062";"164";"164"
"01";"EMQH0010";"481";"508";"18.5426195426195";"15";"15"
"01";"ENLF0010";"1454";"2666";"20.7874828060522";"25";"27"
"01";"EPCA0010";"109";"110";"1.8348623853211";"18";"18"
"01";"EPLF0010";"257";"1226";"17.7198443579766";".";"."
"01";"EPLF0020";"2006";"3453";"20.5548354935194";"194";"199"
"01";"EPLF0030";"68";"68";"5.08823529411764";"46";"46"
"01";"EPLF0040";"227";"238";"5.20264317180616";"68";"68"
"01";"EPLF0050";"271";"419";"12.1180811808118";"136";"136"
"01";"EPPP0030";"234";"234";"0";"234";"234"
"01";"EQBP0010";"195";"203";"0.13333333333333";"192";"197"
"01";"EQGA0010";"30";"30";"24.8";".";"."
"01";"EQLA0020";"29";"29";"22.6551724137931";".";"."
"01";"EQLF0010";"213";"533";"21.169014084507";".";"."
"01";"EQLF0020";"3196";"4156";"10.8742177722152";"829";"893"
"01";"EQLF0030";"1574";"5601";"20.2217280813214";"63";"72"
"01";"EQLF0050";"67";"250";"28.2835820895522";".";"."
"01";"EQMF0030";"26";"68";"4.11538461538461";".";"."
"01";"EQQF0010";"17";"17";"8.47058823529411";".";"."
"01";"EQQF0060";"141";"147";"7.90780141843971";".";"."
"01";"EQQH0010";"21";"21";"9.33333333333333";".";"."
"01";"EQQM0010";"12";"54";"19";".";"."
"01";"EQQM0030";"134";"139";"13.6343283582089";"52";"52"
"01";"EQQM0060";"5360";"5389";"3.11865671641791";"1627";"1637"
"01";"EQQP0020";"210";"212";"0.91428571428571";"174";"175"
"01";"EQQP0030";"2916";"2926";"0.25754458161865";"2834";"2842"
"01";"EQQP0040";"24";"160";"24.875";".";"."
"01";"EQQP0070";"140";"141";"0.23571428571428";"136";"136"
"01";"EQQP0080";"754";"754";"0.65384615384615";"684";"684"
"01";"EQQP0100";"272";"272";"0.04779411764705";"271";"271"
"01";"EQQP0110";"1354";"10626";"21.0295420974889";"22";"23"
"01";"EZAF0010";"367";"371";"0.98637602179836";"281";"283"
"01";"EZBA0010";"13";"13";"1.07692307692307";".";"."
"01";"EZCA0030";"28";"29";"4.75";".";"."
"01";"EZCA0040";"50";"50";"2.34";"11";"11"
"01";"EZFA0020";"17";"17";"5.23529411764705";".";"."
"01";"EZMA0010";"378";"379";"1.89947089947089";"83";"83"
"01";"EZMA0030";"53";"53";"3.37735849056603";"19";"19"
"01";"EZMH0010";"29";"31";"2.34482758620689";".";"."
"01";"EZPA0010";"228";"231";"1.60087719298245";"67";"67"
"01";"EZQH0020";"25";"25";"0.08";"24";"24"
"01";"EZQH0030";"262";"263";"0.36259541984732";"232";"233"
"01";"EZQH0040";"31";"31";"11.4516129032258";".";"."
"01";"EZQJ9000";"34";"36";"8.52941176470588";".";"."
"01";"EZQM0010";"716";"724";"1.50837988826815";"665";"665"
"01";"EZSA0010";"12";"12";"3.5";".";"."
"01";"EZSA0020";"13";"13";"5.15384615384615";".";"."
"01";"EZSA0030";"109";"115";"1.62385321100917";"30";"31"
"01";"FAFA0020";"49";"50";"0.51020408163265";"39";"40"
"01";"FAFA0060";"31";"31";"0.90322580645161";".";"."
"01";"FAFA0080";"265";"266";"0.27169811320754";"220";"221"
"01";"FAFA0100";"18";"18";"1.44444444444444";".";"."
"01";"FAFA0130";"24";"24";"0.04166666666666";"23";"23"
"01";"FAFA0140";"149";"152";"2.12751677852349";".";"."
"01";"FAFA0150";"325";"326";"1.23384615384615";"42";"42"
"01";"FCFA0060";"24";"24";"10.5416666666666";".";"."
"01";"FCFA0080";"20";"20";"11.95";".";"."
"01";"FCFA0120";"82";"82";"5.36585365853658";"34";"34"
"01";"FCFA0160";"31";"31";"4.2258064516129";".";"."
"01";"FCFA0210";"218";"220";"5.30733944954128";"71";"71"
"01";"FCFA0290";"50";"50";"2.8";"12";"12"
"01";"FCFC0030";"109";"109";"4.33027522935779";"17";"17"
"01";"FCFC0050";"11";"11";"2.9090909090909";".";"."
"01";"FCQX0040";"217";"222";"12.7419354838709";"37";"38"
"01";"FCQX0050";"241";"268";"2.51867219917012";"119";"139"
"01";"FCQX0060";"212";"213";"4.56132075471698";"42";"42"
"01";"FCQX0070";"22";"22";"3.04545454545454";".";"."
"01";"FCQX0080";"52";"52";"2.25";"15";"15"
"01";"FCQX0100";"63";"63";"5.92063492063492";"11";"11"
"01";"FCQX0120";"42";"42";"7.11904761904762";".";"."
"01";"FCQX0280";"45";"45";"6.13333333333333";".";"."
"01";"FDHB0010";"68";"74";"13.0441176470588";"34";"34"
"01";"FDHB0020";"12";"12";"14.6666666666666";".";"."
"01";"FDHB0040";"45";"50";"9.82222222222222";"17";"17"
"01";"FDHB0060";"88";"92";"14.340909090909";"27";"27"
"01";"FDQX0070";"44";"44";"17.0454545454545";".";"."
"01";"FEHB0010";"2993";"6120";"10.9355162044771";"100";"101"
"01";"FEJF0020";"53";"209";"20.8679245283018";".";"."
"01";"FEJF0030";"188";"195";"0.59574468085106";"175";"176"
"01";"FEJF0060";"129";"131";"0.26356589147286";"123";"124"
"01";"FELF0010";"63";"65";"8.22222222222222";".";"."
"01";"FELF0020";"60";"130";"35.6";".";"."
"01";"FELF0030";"227";"325";"19.0660792951541";"11";"11"
"01";"FELF0040";"365";"534";"18.7369863013698";"43";"43"
"01";"FELF0060";"288";"382";"10.3298611111111";"85";"86"
"01";"FELF0070";"135";"342";"47";".";"."
"01";"FELF0080";"19";"24";"13.2105263157894";".";"."
"01";"FELF0110";"4055";"5436";"10.8429099876695";"708";"723"
"01";"FELF0120";"47";"62";"7.02127659574468";"19";"19"
"01";"FEPF0030";"605";"614";"0.70413223140495";"568";"568"
"01";"FFFA0010";"18";"19";"19.6666666666666";".";"."
"01";"FGRB0010";"167";"167";"0";"167";"167"
"01";"FGRB0020";"29";"29";"0";"29";"29"
"01";"FGRB0040";"13";"13";"0.69230769230769";"12";"12"
"01";"FGRB0060";"24";"25";"0.41666666666666";"23";"23"
"01";"GAFA0050";"30";"30";"0.4";".";"."
"01";"GAFA0070";"42";"43";"0.54761904761904";"36";"36"
"01";"GAFD0010";"18";"18";"0.72222222222222";"12";"12"
"01";"GAFD0020";"31";"32";"1";"14";"14"
"01";"GAMA0070";"69";"69";"1.13043478260869";"30";"30"
"01";"GAMA0180";"55";"63";"0.14545454545454";"51";"56"
"01";"GAME0010";"156";"157";"1.03205128205128";"93";"94"
"01";"GAND0010";"32";"32";"0.375";"23";"23"
"01";"GAQE0010";"82";"85";"6.04878048780487";"13";"13"
"01";"GBBA0020";"12";"14";"0.08333333333333";"11";"13"
"01";"GBFA0070";"16";"16";"4.125";".";"."
"01";"GBJE0020";"15";"16";"9.66666666666666";".";"."
"01";"GBPE0010";"149";"165";"2.39597315436241";"73";"76"
"01";"GCFD0010";"13";"13";"2.84615384615384";".";"."
"01";"GCQE0010";"335";"413";"21.4358208955223";"11";"12"
"01";"GCQX0040";"40";"41";"2.975";"20";"20"
"01";"GDFE0030";"11";"11";"11.8181818181818";".";"."
"01";"GDFE0040";"33";"33";"0.93939393939393";"20";"20"
"01";"GDQE0040";"150";"152";"6.84666666666666";".";"."
"01";"GDQE0050";"42";"43";"5.45238095238095";"15";"16"
"01";"GEHD0010";"82";"103";"29.8414634146341";".";"."
