"reg";"acte";"nb_actes";"nb_sej_0_nuit";"dms"
"11";"HFMA0080";"53";".";"20.5294117647058"
"11";"HFMA0110";"40";".";"4.15"
"11";"HFMC0010";"499";".";"4.62173038229376"
"11";"HFMC0040";"246";".";"8.23577235772357"
"11";"HFMC0060";"17";".";"5.11764705882352"
"11";"HFMC0070";"508";"82";"1.94071146245059"
"11";"HFMC0080";"1711";"477";"2.36299351797289"
"11";"HFMP0020";"693";"22";"6.66813509544787"
"11";"HFPA0010";"23";".";"20.2173913043478"
"11";"HFPA0020";"156";".";"4.34838709677419"
"11";"HFQL0040";"28";".";"14.7777777777777"
"11";"HFQX0040";"515";".";"10.8238747553816"
"11";"HFQX0050";"4782";"4124";"0.87672955974842"
"11";"HFQX0080";"259";".";"21.71875"
"11";"HFSA0010";"62";"18";"12.4262295081967"
"11";"HGAA0030";"47";"17";"12.4255319148936"
"11";"HGAE0010";"24";"11";"1.91666666666666"
"11";"HGCA0010";"179";".";"34.5625"
"11";"HGCA0020";"452";".";"22.3126436781609"
"11";"HGCA0030";"30";".";"28.3"
"11";"HGCA0040";"562";".";"16.2482014388489"
"11";"HGCA0050";"77";".";"25.2236842105263"
"11";"HGCA0060";"105";".";"7.41904761904762"
"11";"HGCA0080";"743";".";"32.7394366197183"
"11";"HGCC0030";"274";".";"5.1934306569343"
"11";"HGCC0260";"283";".";"13.8576512455516"
"11";"HGEA0010";"183";".";"22.6571428571428"
"11";"HGEA0030";"42";".";"8.92857142857143"
"11";"HGEC0010";"56";".";"14.1785714285714"
"11";"HGEC0090";"19";".";"6"
"11";"HGEH0010";"223";"36";"2.63076923076923"
"11";"HGFA0010";"54";".";"20.9807692307692"
"11";"HGFA0030";"425";".";"32.7493857493857"
"11";"HGFA0040";"238";".";"31.1973684210526"
"11";"HGFA0050";"801";".";"19.6939040207522"
"11";"HGFA0060";"56";".";"10.7857142857142"
"11";"HGFA0070";"987";".";"15.8109504132231"
"11";"HGFA0080";"14";".";"25.5714285714285"
"11";"HGFA0090";"18";".";"48.7647058823529"
"11";"HGFA0120";"29";".";"38.4482758620689"
"11";"HGFA0130";"18";".";"34.5882352941176"
"11";"HGFA0140";"11";".";"21.7272727272727"
"11";"HGFC0020";"27";".";"6.74074074074074"
"11";"HGFC0140";"84";".";"13.0853658536585"
"11";"HGFC0160";"15";".";"12.3333333333333"
"11";"HGFC0210";"164";".";"10.0993788819875"
"11";"HGFE0010";"15";"12";"0.33333333333333"
"11";"HGFE0020";"17";"12";"0.52941176470588"
"11";"HGFE0030";"13";".";"2.36363636363636"
"11";"HGFE0040";"12";".";"4"
"11";"HGFE0050";"49";".";"3.75510204081632"
"11";"HGGE0010";"116";"15";"10.1061946902654"
"11";"HGKE0010";"66";".";"15.6031746031746"
"11";"HGLA0010";"395";".";"38.4386422976501"
"11";"HGLE0010";"566";"61";"10.7311233885819"
"11";"HGMA0010";"44";".";"30.7674418604651"
"11";"HGMA0030";"45";".";"15.4444444444444"
"11";"HGMA0050";"154";".";"26.4052287581699"
"11";"HGNE0010";"75";"40";"3.02702702702702"
"11";"HGPA0010";"55";".";"26.3333333333333"
"11";"HGPA0020";"47";".";"16.595744680851"
"11";"HGPA0040";"900";".";"20.9781357882623"
"11";"HGPC0150";"294";"20";"6.27430555555555"
"11";"HGPH0010";"13";"11";"5.69230769230769"
"11";"HGQD0020";"748";"83";"12.4540389972144"
"11";"HGQE0010";"32";".";"27.4516129032258"
"11";"HGQE0020";"3103";"1636";"2.91942820012995"
"11";"HGQE0030";"293";"76";"8.03900709219858"
"11";"HGQE0050";"173";"80";"9.4251497005988"
"11";"HGQH0010";"211";"56";"8.43601895734597"
"11";"HGQH0020";"670";".";"12.9186228482003"
"11";"HGQJ0010";"21";".";"7.33333333333333"
"11";"HGQJ0020";"58";"27";"3.48275862068965"
"11";"HGQX0030";"440";".";"17.0366972477064"
"11";"HGQX0050";"695";"403";"2.99415204678362"
"11";"HGQX0080";"513";".";"19.5788423153692"
"11";"HGSA0010";"1653";".";"10.7840490797546"
"11";"HGSE0010";"45";".";"8.77272727272727"
"11";"HGSE0020";"12";".";"4.75"
"11";"HGSE0030";"21";".";"5.89473684210526"
"11";"HHAA0020";"26";".";"15.1923076923076"
"11";"HHAE0010";"403";"166";"2.38383838383838"
"11";"HHCA0010";"174";".";"24.3272727272727"
"11";"HHCA0020";"978";".";"27.4118873826903"
"11";"HHCA0030";"16";".";"20.5625"
"11";"HHCC0010";"185";".";"10.6424581005586"
"11";"HHCC0070";"356";".";"19.895652173913"
"11";"HHCC0110";"11";".";"12.8181818181818"
"11";"HHEE0010";"116";".";"11.9893617021276"
"11";"HHFA0010";"900";".";"3.71892497200448"
"11";"HHFA0020";"1755";".";"9.39300057372346"
"11";"HHFA0040";"108";".";"15.2135922330097"
"11";"HHFA0050";"72";".";"20.8732394366197"
"11";"HHFA0060";"629";".";"17.7419354838709"
"11";"HHFA0080";"1661";".";"10.2291793313069"
"11";"HHFA0090";"1430";".";"16.8466431095406"
"11";"HHFA0100";"157";".";"10.313725490196"
"11";"HHFA0110";"665";".";"12.9038759689922"
"11";"HHFA0140";"542";".";"24.8484848484848"
"11";"HHFA0160";"8519";"258";"2.93320518981259"
"11";"HHFA0170";"194";".";"17.3020833333333"
"11";"HHFA0180";"352";".";"21.5317919075144"
"11";"HHFA0200";"311";".";"7.63934426229508"
"11";"HHFA0210";"185";".";"31.0388888888888"
"11";"HHFA0220";"127";".";"22.7177419354838"
"11";"HHFA0230";"133";".";"12.1782945736434"
"11";"HHFA0240";"385";".";"24.4613333333333"
"11";"HHFA0250";"2447";".";"5.60227272727272"
"11";"HHFA0260";"455";".";"27.4204545454545"
"11";"HHFA0270";"78";".";"9.62820512820512"
"11";"HHFA0280";"48";".";"12.3617021276595"
"11";"HHFA0300";"21";".";"37.8095238095238"
"11";"HHFA0310";"20";".";"17.05"
"11";"HHFA0320";"16";".";"3.3125"
"11";"HHFE0010";"1313";"1010";"1.54510703363914"
"11";"HHFE0020";"68463";"62848";"0.36294520147377"
"11";"HHFE0040";"13563";"11653";"0.66137253453497"
"11";"HHFE0050";"476";"347";"2.17088607594936"
"11";"HHFE0060";"14056";"11151";"0.78504206473691"
"11";"HHGE0020";"42";"14";"10.1176470588235"
"11";"HHGE0100";"20";".";"3.1"
"11";"HHJE0010";"397";".";"17.0446428571428"
"11";"HHLE0050";"128";"14";"5.784"
"11";"HHLH0010";"33";".";"10.9393939393939"
"11";"HHMA0020";"162";".";"22.7798742138364"
"11";"HHMA0030";"622";".";"14.7683523654159"
"11";"HHMC0010";"89";".";"11.1797752808988"
"11";"HHMC0050";"14";".";"28.9230769230769"
"11";"HHNE0010";"181";"109";"2.98888888888888"
"11";"HHNE0020";"205";"134";"3.70731707317073"
"11";"HHNE0030";"42";"31";"2.16666666666666"
"11";"HHNE0040";"47";"29";"3.78723404255319"
"11";"HHPA0010";"23";".";"19.4782608695652"
"11";"HHPC0020";"36";".";"4.97222222222222"
"11";"HHQE0010";"40";".";"6.1"
"11";"HHQE0020";"56178";"49640";"0.84796145954144"
"11";"HHQE0030";"752";"575";"2.02663115845539"
"11";"HHQE0040";"7265";"4014";"6.48479753397786"
"11";"HHQE0050";"95520";"83007";"1.06890615158513"
"11";"HHQH0010";"912";"32";"18.487356321839"
"11";"HHQJ0020";"1228";"1194";"0.20846905537459"
"11";"HHQX0040";"11668";"10312";"0.46913686382393"
"11";"HHQX0050";"59150";"52754";"0.516572009833"
"11";"HHQX0060";"3733";"78";"13.6239848402815"
"11";"HHQX0070";"389";"16";"6.26030927835051"
"11";"HHQX0080";"2051";"1709";"0.7431506849315"
"11";"HHQX0100";"617";".";"15.1368078175895"
"11";"HHQX0110";"309";".";"15.3538961038961"
"11";"HHSA0010";"477";".";"11.7046413502109"
"11";"HHSE0010";"86";"40";"5.85882352941176"
"11";"HHSE0020";"1505";"864";"3.36880856760374"
"11";"HHSE0030";"179";"80";"5.35227272727272"
"11";"HHSE0040";"224";"67";"7.64018691588785"
"11";"HJAD0010";"484";"255";"2.82024793388429"
"11";"HJBA0010";"53";".";"3.0377358490566"
"11";"HJCA0010";"50";".";"23.34"
"11";"HJCC0010";"28";".";"9.77777777777778"
"11";"HJCD0010";"12";".";"26.0833333333333"
"11";"HJCD0020";"31";".";"10.6896551724137"
"11";"HJDA0010";"84";".";"6.63095238095238"
"11";"HJDC0010";"668";"20";"3.58045112781954"
"11";"HJEA0040";"16";".";"18.6666666666666"
"11";"HJFA0010";"29";".";"19.6785714285714"
"11";"HJFA0020";"480";".";"16.1443514644351"
"11";"HJFA0030";"53";".";"9.49019607843137"
"11";"HJFA0040";"1478";".";"10.6630211893369"
"11";"HJFA0050";"17";".";"25.5882352941176"
"11";"HJFA0060";"175";".";"18.1124260355029"
"11";"HJFA0070";"144";".";"23.7214285714285"
"11";"HJFA0080";"87";".";"5.11627906976744"
"11";"HJFA0090";"22";".";"4.22727272727272"
"11";"HJFA0110";"171";".";"23.5059523809523"
"11";"HJFA0120";"28";".";"18.5"
"11";"HJFA0130";"48";".";"5.78260869565217"
"11";"HJFA0140";"41";".";"20.4358974358974"
"11";"HJFA0170";"341";".";"14.3579881656804"
"11";"HJFA0180";"15";".";"3.4"
"11";"HJFA0190";"130";".";"20.984496124031"
"11";"HJFC0230";"39";".";"11.4736842105263"
"11";"HJFC0310";"59";".";"14.8474576271186"
"11";"HJFD0010";"20";".";"3.65"
"11";"HJFD0020";"409";"88";"3.66172839506172"
"11";"HJFD0040";"21";".";"3.66666666666666"
"11";"HJFD0050";"464";"271";"0.87608695652173"
"11";"HJGD0010";"181";"36";"7.85310734463276"
"11";"HJHD0010";"71";"21";"28.8955223880597"
"11";"HJHD0020";"35";"12";"7.48484848484848"
"11";"HJMA0010";"18";".";"5.72222222222222"
"11";"HJMA0020";"11";".";"5.81818181818181"
"11";"HJND0010";"64";"48";"2.65079365079365"
"11";"HJQD0010";"973";"349";"7.35652173913043"
"11";"HJQE0010";"10413";"3620";"9.57564281443093"
"11";"HJQE0020";"369";"192";"9.57507082152974"
"11";"HJQJ0010";"125";"77";"1.792"
"11";"HJQJ0020";"1345";"1178";"0.78688524590163"
"11";"HJQX0040";"1048";".";"13.097794822627"
"11";"HJSD0010";"42";".";"11.0243902439024"
"11";"HKCA0010";"37";".";"3.81081081081081"
"11";"HKCA0030";"16";".";"19.4666666666666"
"11";"HKCA0040";"12";".";"20.4166666666666"
"11";"HKCA0050";"66";".";"3.13636363636363"
"11";"HKFA0010";"360";"279";"0.64788732394366"
"11";"HKFA0020";"262";"168";"0.49425287356321"
"11";"HKFA0040";"806";"587";"0.655"
"11";"HKFA0050";"801";"466";"0.7725"
"11";"HKFA0060";"679";"334";"0.89925925925925"
"11";"HKFA0070";"199";"130";"0.66331658291457"
"11";"HKFA0080";"573";"466";"0.53508771929824"
"11";"HKFA0090";"154";"83";"2.07792207792207"
"11";"HKHA0010";"93";"55";"3.78494623655914"
"11";"HKLB0010";"11";".";"3.36363636363636"
"11";"HKLB0020";"14";".";"4.28571428571428"
"11";"HKMA0010";"22";".";"1.86363636363636"
"11";"HKMA0030";"19";".";"2.57894736842105"
"11";"HKMA0060";"22";".";"6.59090909090909"
"11";"HKND0010";"1372";"1194";"0.17922457937088"
"11";"HKPA0010";"111";"51";"1.63636363636363"
"11";"HKPA0020";"110";"57";"0.71818181818181"
"11";"HKPA0030";"269";"172";"0.84701492537313"
"11";"HKPA0040";"2051";"1091";"1.36011758941695"
"11";"HKPA0050";"1052";"398";"2.4563953488372"
"11";"HKPA0060";"1590";"316";"2.89670755326016"
"11";"HKPA0071";"2467";"1086";"1.74343185550082"
"11";"HKPA0072";"256";"112";"2.80632411067193"
"11";"HKPA0080";"157";"62";"1.96153846153846"
"11";"HKQE0010";"948";"614";"4.83208556149732"
"11";"HKQX0050";"993";"600";"1.46928499496475"
"11";"HKSD0010";"99";"11";"4.33333333333333"
"11";"HLCA0010";"16";".";"31.8125"
"11";"HLCA0020";"17";".";"15.1764705882352"
"11";"HLCC0010";"123";".";"4.64227642276422"
"11";"HLEA0010";"426";".";"40.2094763092269"
"11";"HLEA0020";"76";".";"63.6712328767123"
"11";"HLFA0010";"14";".";"2.38461538461538"
"11";"HLFA0020";"23";".";"15.2173913043478"
"11";"HLFA0030";"21";".";"13.7619047619047"
"11";"HLFA0040";"27";".";"20.9259259259259"
"11";"HLFA0050";"73";".";"20.0704225352112"
"11";"HLFA0060";"11";".";"15"
"11";"HLFA0070";"35";".";"16.8"
"11";"HLFA0090";"155";".";"12.7272727272727"
"11";"HLFA0100";"16";".";"21.8125"
"11";"HLFA0110";"83";".";"19.175"
"11";"HLFA0120";"21";".";"13.85"
"11";"HLFA0160";"172";"31";"3.63372093023255"
"11";"HLFA0170";"235";".";"16.2652173913043"
"11";"HLFA0180";"83";".";"13.075"
"11";"HLFA0190";"662";".";"13.6205673758865"
"11";"HLFA0200";"181";".";"11.6722222222222"
"11";"HLFC0020";"53";".";"7.25"
"11";"HLFC0030";"373";"29";"6.09776536312849"
"11";"HLFC0040";"55";".";"6.78181818181818"
"11";"HLFC0270";"24";".";"6.75"
"11";"HLFC0370";"18";".";"7.5"
"11";"HLHB0010";"463";"35";"11.2466367713004"
"11";"HLHH0010";"304";"15";"20.0949152542372"
"11";"HLHH0020";"126";"15";"23.0975609756097"
"11";"HLHH0050";"1126";"178";"12.3649503161698"
"11";"HLHH0060";"376";"63";"6.98395721925133"
"11";"HLHH0070";"32";".";"9.3125"
"11";"HLHJ0030";"2043";"637";"10.4948186528497"
"11";"HLHJ0040";"231";"14";"20.2165898617511"
"11";"HLHJ0050";"680";"81";"5.85096870342772"
"11";"HLHJ0060";"1319";"383";"6.7"
"11";"HLJA0010";"51";".";"37.6458333333333"
"11";"HLJC0010";"164";".";"7.54878048780487"
"11";"HLNA0070";"135";".";"14.5483870967741"
"11";"HLNC0030";"37";".";"6.40625"
"11";"HLNK0010";"503";"14";"3.29292929292929"
"11";"HLNM0010";"680";".";"4.20846394984326"
"11";"HLQM0010";"9231";"2237";"11.4337782340862"
"11";"HLQM0020";"4906";"2778";"4.53177549683337"
"11";"HLQX0040";"952";".";"13.375"
"11";"HLQX0050";"279";".";"12.6438848920863"
"11";"HLQX0080";"151";".";"29.7432432432432"
"11";"HLQX0130";"3726";"890";"10.2481592582492"
"11";"HLSA0010";"110";".";"29.1632653061224"
"11";"HLSC0120";"56";".";"4.67857142857142"
"11";"HMAE0010";"111";".";"6.91743119266055"
"11";"HMAE0020";"210";"46";"5.28708133971291"
"11";"HMAH0010";"413";"79";"6.09677419354838"
"11";"HMAH0020";"70";".";"24.1833333333333"
"11";"HMCA0020";"26";".";"18.7307692307692"
"11";"HMCA0050";"17";".";"37.6875"
"11";"HMCA0060";"49";".";"34.9375"
"11";"HMCA0070";"49";".";"39.125"
"11";"HMCA0080";"58";".";"30.1428571428571"
"11";"HMCA0090";"33";".";"27.375"
"11";"HMCH0010";"16";".";"32.625"
"11";"HMFA0010";"18";".";"14.3333333333333"
"11";"HMFA0020";"13";".";"20.7692307692307"
"11";"HMFA0030";"17";".";"9.23529411764705"
"11";"HMFA0040";"41";".";"11.4634146341463"
"11";"HMFA0070";"2425";".";"21.4523608768971"
"11";"HMFA0080";"37";".";"15.6216216216216"
"11";"HMFA0090";"62";".";"21.1967213114754"
"11";"HMFA0100";"26";".";"17.5384615384615"
"11";"HMFC0010";"210";"54";"3.06730769230769"
"11";"HMFC0020";"58";".";"6.29310344827586"
"11";"HMFC0040";"19807";"7703";"2.57539259033389"
"11";"HMGA0010";"32";".";"17.7"
"11";"HMGC0010";"45";"14";"3.35555555555555"
"11";"HMGE0010";"932";"229";"4.37473002159827"
"11";"HMGE0020";"4330";"502";"4.16560958421423"
"11";"HMGH0010";"14";".";"5.78571428571428"
"11";"HMGH0020";"26";".";"25.9615384615384"
"11";"HMJA0010";"52";".";"21.9583333333333"
"11";"HMJE0010";"158";".";"11.6811594202898"
"11";"HMJH0010";"66";".";"19.3389830508474"
"11";"HMJH0020";"242";".";"8.14222222222222"
"11";"HMJH0030";"132";".";"23.775"
"11";"HMJH0040";"55";".";"23.5098039215686"
"11";"HMJH0050";"82";".";"16.8101265822784"
"11";"HMJH0060";"244";".";"19.1318181818181"
"11";"HMJH0070";"140";".";"22.1190476190476"
"11";"HMKE0010";"497";"40";"5.78234086242299"
"11";"HMKE0020";"195";"14";"8.33333333333333"
"11";"HMKH0010";"389";"61";"8.5208913649025"
"11";"HMLE0020";"3300";"436";"6.56095297029703"
"11";"HMLE0030";"588";"116";"6.47231833910034"
"11";"HMLH0020";"29";".";"21.037037037037"
"11";"HMLH0030";"84";".";"10.7710843373494"
"11";"HMNE0010";"162";"17";"3.90566037735849"
"11";"HMPE0010";"888";"78";"8.52571428571428"
"11";"HMQA0010";"38";".";"12.4594594594594"
"11";"HMQE0010";"25";".";"7.45833333333333"
"11";"HMQH0010";"64";".";"4.73015873015873"
"11";"HMQH0020";"118";".";"8.47008547008547"
"11";"HMQH0030";"859";"38";"4.65274463007159"
"11";"HMQH0040";"250";"48";"15.5872340425531"
"11";"HMQH0050";"347";"69";"4.87246376811594"
"11";"HMQH0060";"943";"101";"12.334945586457"
"11";"HMQH0070";"5694";"276";"4.72874149659864"
"11";"HMQH0080";"1547";"526";"3.57208088714938"
"11";"HMQJ0010";"15408";"7500";"2.45351118085523"
"11";"HMQJ0020";"3036";"790";"3.81624500665779"
"11";"HMQX0040";"39";".";"21.5641025641025"
"11";"HMQX0050";"823";"184";"8.1001221001221"
"11";"HNAE0010";"17";".";"6.58823529411764"
"11";"HNCA0030";"26";".";"20.6538461538461"
"11";"HNCA0070";"14";".";"34.8461538461538"
"11";"HNCA0080";"12";".";"30.5833333333333"
"11";"HNCE0010";"271";"57";"8.31274131274131"
"11";"HNCJ0010";"102";".";"22.1632653061224"
"11";"HNEA0020";"15";".";"26.6"
"11";"HNFA0010";"43";".";"23.7209302325581"
"11";"HNFA0040";"15";".";"24.0666666666666"
"11";"HNFA0050";"42";".";"20.0487804878048"
"11";"HNFA0070";"581";".";"23.3697632058287"
"11";"HNFA0080";"56";".";"20.0178571428571"
"11";"HNFA0090";"33";".";"2.12121212121212"
"11";"HNFA0110";"19";".";"18.5263157894736"
"11";"HNFA0120";"47";".";"54.5869565217391"
"11";"HNFA0130";"134";".";"21.7651515151515"
"11";"HNFC0010";"22";".";"14.3636363636363"
"11";"HNFC0020";"47";".";"18.1190476190476"
"11";"HNFC0270";"21";".";"34.1333333333333"
"11";"HNFC0280";"43";".";"12.6829268292682"
"11";"HNGE0010";"109";"22";"4.71287128712871"
"11";"HNJA0010";"38";".";"45.6944444444444"
"11";"HNKE0010";"80";"11";"3.79746835443038"
"11";"HNLE0010";"482";"39";"6.36687631027253"
"11";"HNNM0010";"33";"24";"0.69696969696969"
"11";"HNPE0020";"56";".";"6.375"
"11";"HNPE0030";"19";".";"8.05555555555555"
"11";"HNQH0010";"13";".";"8.46153846153846"
"11";"HNQH0030";"141";".";"4.76428571428571"
"11";"HNQX0040";"16";".";"10.9375"
"11";"HNQX0060";"486";".";"23.1496881496881"
"11";"HNQX0070";"92";".";"17.7717391304347"
"11";"HNQX0080";"162";".";"20.98125"
"11";"HPBA0010";"125";".";"22.7304347826087"
"11";"HPFA0010";"212";".";"13.8173076923076"
"11";"HPFA0030";"642";"127";"9.86141732283464"
"11";"HPFA0040";"1570";"128";"13.0393959290873"
"11";"HPFC0010";"1152";"57";"4.44173913043478"
"11";"HPFC0020";"630";"39";"4.39297124600639"
"11";"HPFC0070";"79";".";"4.79746835443038"
"11";"HPGA0010";"135";"24";"5.35074626865671"
"11";"HPHB0010";"35";".";"23.1290322580645"
"11";"HPHB0030";"4109";"1808";"7.97427360774818"
"11";"HPHJ0010";"23";".";"4.56521739130434"
"11";"HPJB0010";"6683";"3617";"6.38302090843547"
"11";"HPLA0010";"30";".";"5.56666666666666"
"11";"HPLA0020";"17";".";"1.58823529411764"
"11";"HPLA0040";"17";".";"5.625"
"11";"HPLA0050";"166";".";"8.35220125786163"
"11";"HPLB0030";"245";".";"23.568376068376"
"11";"HPLB0040";"162";".";"20.8461538461538"
"11";"HPLC0350";"90";".";"4.85057471264367"
"11";"HPMA0010";"177";".";"18.6590909090909"
"11";"HPMA0030";"31";".";"35.6"
"11";"HPMP0020";"163";"63";"19.1592356687898"
"11";"HPNA0010";"117";"13";"5.41379310344827"
"11";"HPNC0010";"930";"132";"2.21668472372697"
"11";"HPPA0010";"67";".";"4.49253731343283"
"11";"HPPA0020";"856";".";"15.2074340527577"
"11";"HPPA0030";"212";".";"6.14150943396226"
"11";"HPPC0010";"701";"213";"1.70898716119828"
"11";"HPPC0020";"1686";"264";"2.34587813620071"
"11";"HPPC0030";"553";"42";"6.37867647058823"
"11";"HPPP0020";"115";"112";"0.51304347826086"
"11";"HPQC0010";"21";"15";"0.57142857142857"
"11";"HPQL0010";"13";".";"5.33333333333333"
"11";"HPQX0050";"1098";"35";"14.0705009276437"
"11";"HPSA0010";"3447";"2154";"2.11461687057308"
"11";"HPSC0010";"44";"31";"1.32558139534883"
"11";"HQQE0010";"355";"25";"32.1789137380191"
"11";"HQQH0020";"44";"23";"8.93023255813953"
"11";"HQQP0010";"239";"92";"8"
"11";"HSLD0010";"85923";"253";"28.9942765337885"
"11";"HSLD0020";"129767";"137";"23.5374098931145"
"11";"HSLF0010";"56116";"228";"24.2137484087489"
"11";"HSLF0020";"55073";"3600";"16.0472583456227"
"11";"HSLF0030";"39251";"562";"23.4818365968939"
"11";"HTQD0020";"84";"47";"7.84146341463414"
"11";"HTRD0010";"57";"56";"0"
"11";"HTRD0020";"190";".";"14.925"
"11";"HZHE0010";"5709";"3863";"3.01462457642233"
"11";"HZHE0020";"130663";"103588";"1.65605881033985"
"11";"HZHE0040";"1232";"934";"1.54105090311986"
"11";"HZHE0050";"1011";"746";"1.95020746887966"
"11";"HZMP0020";"540";"49";"29.8164948453608"
"11";"HZQM0010";"84";"17";"9.9390243902439"
"11";"JACA0020";"54";".";"17.1914893617021"
"11";"JACH0010";"1393";"49";"14.2978918423464"
"11";"JACH0020";"118";".";"15.951923076923"
"11";"JACH0030";"174";".";"12.9220779220779"
"11";"JADA0010";"15";".";"5.66666666666666"
"11";"JAEA0030";"904";".";"18.8489461358313"
"11";"JAFA0020";"48";".";"9.42553191489361"
"11";"JAFA0050";"36";".";"10.2222222222222"
"11";"JAFA0070";"17";".";"9.88235294117647"
"11";"JAFA0080";"333";".";"8.60122699386503"
"11";"JAFA0090";"241";".";"12.8898305084745"
"11";"JAFA0140";"24";".";"13.1304347826086"
"11";"JAFA0150";"111";".";"18.7047619047619"
"11";"JAFA0170";"47";"19";"2.68085106382978"
"11";"JAFA0190";"140";".";"7.94927536231884"
"11";"JAFA0200";"163";"36";"3.71779141104294"
"11";"JAFA0210";"26";".";"10.3076923076923"
"11";"JAFA0230";"112";".";"15.4678899082568"
"11";"JAFA0240";"31";".";"7.09677419354838"
"11";"JAFA0280";"29";".";"9.58620689655172"
"11";"JAFA0290";"123";".";"10.25"
"11";"JAFA0310";"12";".";"13.3333333333333"
"11";"JAFA0320";"116";".";"11.6428571428571"
"11";"JAFC0010";"250";".";"7.93495934959349"
"11";"JAFC0030";"130";".";"6.36923076923077"
"11";"JAFC0050";"626";".";"5.20388349514563"
"11";"JAFC0060";"294";".";"6.36206896551724"
"11";"JAFC0070";"15";".";"3.66666666666666"
"11";"JAFC0080";"51";".";"4.76"
"11";"JAFC0100";"102";".";"8.06862745098039"
"11";"JAFC0190";"256";".";"6.78740157480315"
"11";"JAGC0010";"26";".";"5.65384615384615"
"11";"JAGD0010";"28";".";"5.25925925925926"
"11";"JAGD0020";"15";".";"16.2307692307692"
"11";"JAGF0010";"114";".";"5.35135135135135"
"11";"JAGF0020";"58";".";"5.7719298245614"
"11";"JAGF0030";"224";".";"5.17972350230414"
"11";"JAHA0010";"13";".";"14.3846153846153"
"11";"JAHB0010";"481";"109";"7.66170212765957"
"11";"JAHH0020";"705";".";"12.8676258992805"
"11";"JAHJ0020";"17";".";"7"
"11";"JAHJ0050";"23";".";"13.3684210526315"
"11";"JAHJ0060";"1775";"735";"5.43315820198482"
"11";"JAHJ0070";"198";"87";"3.6734693877551"
"11";"JAKD0010";"300";"49";"10.8458646616541"
"11";"JANE0020";"3733";"1265";"1.39551422319474"
"11";"JANE0050";"1431";"615";"1.49964513839602"
"11";"JANJ0020";"14";".";"4.71428571428571"
"11";"JANM0010";"3362";"3166";"0.14059701492537"
"11";"JANM0020";"912";"882";"0.13706140350877"
"11";"JAQJ0010";"1770";"84";"13.3286631640396"
"11";"JAQL0010";"111";"50";"11.3027522935779"
"11";"JAQL0020";"56";".";"15.8545454545454"
"11";"JAQL0030";"41";"14";"15.170731707317"
"11";"JAQM0010";"793";"118";"9.45140664961637"
"11";"JAQM0020";"9883";"3001";"9.62900650865774"
"11";"JAQM0030";"16483";"2132";"11.7783326930464"
"11";"JAQM0040";"20500";"1904";"12.232814026428"
"11";"JAQX0040";"955";".";"9.32176656151419"
"11";"JAQX0050";"874";".";"7.094688221709"
"11";"JAQX0060";"3971";"1096";"8.10225798079418"
"11";"JBFA0020";"70";".";"7.90909090909091"
"11";"JBFC0010";"198";".";"4.28282828282828"
"11";"JBFE0010";"16";".";"11.125"
"11";"JBHE0010";"136";"23";"3.64661654135338"
"11";"JBMA0010";"50";".";"7.29787234042553"
"11";"JBMC0010";"153";".";"4.60130718954248"
"11";"JBNE0040";"159";"17";"1.8954248366013"
"11";"JBPE0010";"50";"22";"1.20833333333333"
"11";"JBQE0010";"1556";"785";"1.85270805812417"
"11";"JBQG0010";"33";".";"10.3666666666666"
"11";"JBQH0010";"188";"17";"11.3035714285714"
"11";"JBQH0020";"5307";"1395";"4.2417873903285"
"11";"JBQH0030";"179";"18";"13.2242424242424"
"11";"JCAD0010";"61";".";"9.34"
"11";"JCAE0010";"2411";"1102";"1.79234972677595"
"11";"JCAF0010";"88";".";"8.90909090909091"
"11";"JCAH0010";"278";"83";"2.6309963099631"
"11";"JCCA0020";"32";".";"39.25"
"11";"JCCA0030";"23";".";"18.8695652173913"
"11";"JCCA0060";"43";".";"24.1162790697674"
"11";"JCCA0070";"15";".";"19.5333333333333"
"11";"JCCC0030";"11";".";"8.45454545454545"
"11";"JCEA0010";"83";".";"6.85185185185185"
"11";"JCEA0020";"88";".";"8.59770114942528"
"11";"JCEA0030";"95";".";"12.7096774193548"
"11";"JCEA0050";"21";".";"21.3"
"11";"JCEC0060";"18";".";"6.33333333333333"
"11";"JCEE0010";"403";"113";"2.44278606965174"
"11";"JCFA0010";"27";".";"12.1481481481481"
"11";"JCFA0020";"31";".";"17.7333333333333"
"11";"JCFA0030";"26";".";"12.76"
"11";"JCFA0080";"45";".";"9.31111111111111"
"11";"JCFA0090";"23";".";"14.0454545454545"
"11";"JCFA0100";"42";".";"12.9523809523809"
"11";"JCFC0010";"22";".";"6.68181818181818"
"11";"JCFE0010";"21";".";"3.26315789473684"
"11";"JCFE0020";"50";".";"4.58333333333333"
"11";"JCFE0030";"15";".";"3.06666666666666"
"11";"JCGA0010";"11";".";"2.63636363636363"
"11";"JCGA0020";"12";".";"5.41666666666666"
"11";"JCGE0010";"1846";"713";"1.49397590361445"
"11";"JCGE0020";"40";".";"2.15"
"11";"JCGE0030";"471";"231";"6.22440087145969"
"11";"JCGE0040";"1586";"812";"4.41351888667992"
"11";"JCGE0050";"904";"352";"1.38795986622073"
"11";"JCGE0060";"2368";"899";"1.4032604032604"
"11";"JCGG0010";"14";".";"3.35714285714285"
"11";"JCGH0020";"20";".";"13.2105263157894"
"11";"JCKD0010";"539";"215";"6.87378640776699"
